source,target,lead_time,transport_cost,capacity_share,disruption_probability
22,78,9.516383978530474,115.69774984815655,0.3630616497619885,0.06282952474759791
22,98,14.182934720849872,74.14752338725445,0.1986667483456088,0.07063802039210529
22,103,22.67374613726392,410.673239855256,0.014247006782927304,0.16706285268345583
23,62,29.501792458181242,728.5144869787785,0.3382531963194466,0.23300224128653918
23,105,21.96143213776079,410.6760282130018,0.25052603467421297,0.19783839287493218
24,63,20.0,235.16825542349642,0.3265264280173151,0.1647763613731594
24,84,21.136834449673046,364.132954948678,0.09725219197350148,0.2277045796693299
24,107,8.833960327818518,61.12639973474124,0.1393098807734158,0.1263500138004086
25,60,13.419611858355182,81.53235114418185,0.05803661120353091,0.2962641351062407
25,73,18.20145938279353,399.307271498461,0.07412724123274053,0.1902096301150264
25,75,18.0,315.28522862311775,0.01689314746082435,0.10481854962524093
25,80,2.7538977045074082,77.57475835810934,0.01343431967538004,0.1973076875882448
25,92,9.267294030621073,101.88717864075764,0.07424765535485668,0.10693862189507229
25,95,11.680354895081281,112.6017460904678,0.030519379201810127,0.17465808829532045
25,103,9.574118684525443,95.40783467946764,0.04966459427015258,0.24034012095971743
25,105,6.4736584865279765,91.1109788347839,0.16529484900306382,0.25718674837744027
25,106,16.817591544844607,335.14321715765027,0.07633254183723416,0.15760202489229172
26,99,18.0,447.20852837741825,0.23999004006079977,0.11521406581483287
26,101,33.12022858616848,578.9624100631319,0.40293648421794365,0.23249103760289164
27,97,27.89045085085595,837.2760244752124,0.7297844430106133,0.2121088331110475
28,64,29.71700402543321,710.6582853264429,0.5578513686703551,0.21907470862474787
28,95,18.0,626.0667816716368,0.040038254099641596,0.22206485754627425
28,108,31.161658832620283,777.8959764000301,0.1579576391050799,0.30519569096604054
29,61,31.263203382495426,677.2092765243405,0.06481214522152841,0.17318429208966013
29,75,28.23311230827155,715.4687291383258,0.14111173083762846,0.17129755644035827
29,87,26.356775230958068,709.239429840406,0.11122884213946857,0.10540339015032082
29,89,28.453863179090877,702.3426169123641,0.13689656025119326,0.17902960590496456
29,96,26.803331773753712,687.5559267604934,0.09830628964264923,0.17096655416875975
29,108,22.0,779.2894731776549,0.05156959109426989,0.24276118450028322
29,109,27.560731280285072,762.2476923153337,0.15823695582505476,0.07136435070578985
30,66,27.409175645584508,771.9823622941955,0.6703725672461298,0.19596965831651572
31,63,24.022266857323437,526.8072514147518,0.01941749808218716,0.26637243951964173
31,75,23.265380299562345,627.7522399812296,0.081601144889523,0.1378154728091751
31,81,22.0,679.6549789995702,0.11179769970562642,0.237431111260345
31,88,20.135605987999355,477.9147369286613,0.3957717126421526,0.2337949841880073
31,100,30.553474083837354,640.4419780177795,0.07617823329425932,0.27060234880142015
32,61,14.273653955358832,270.1391844769882,0.3358643209970848,0.15049761699347372
32,84,21.12455367951379,500.5603570355076,0.1600188248689413,0.1437663480552826
32,103,12.0,382.55749474347033,0.24569337535702973,0.1861590529617776
33,60,13.680616116534573,329.2533901318528,0.039262636983989796,0.248781105091367
33,70,15.017745509059976,355.2425708821586,0.188119706661404,0.25309868077580255
33,82,8.424281129079034,129.83956874107622,0.22160306617260647,0.24634878629028037
33,85,9.573791445161653,111.88958937277019,0.1567830802652258,0.2001337565050902
34,80,16.87969307738509,140.13332628224,0.044885738270072965,0.2397383337477731
34,83,27.41971457190698,289.81779046180907,0.464799745031668,0.25614029443322617
34,85,20.834845233909775,502.2779864143926,0.09538145007565806,0.21836717781213622
35,63,25.87803465455621,750.5465215071872,0.014934554172729214,0.2396506596675549
35,72,28.56633913522197,696.5781963183894,0.16324244299162177,0.15432161048750243
35,99,32.75201337044657,602.5886671385781,0.21904160735579942,0.01
35,107,22.0,819.5224723577469,0.20380679174598312,0.15404086665182337
36,60,12.998819996486823,166.76113137427163,0.4383216728834984,0.13985378813998223
36,77,9.606236287364677,133.10082709555292,0.253294824366229,0.11363265937606956
37,83,18.0,371.88760115750193,0.11651123074075033,0.2255913093727827
37,90,26.951402710024123,461.90468629852995,0.3982618392641858,0.01810295210827392
38,92,24.352050067104102,628.8192176988493,0.5570716383043022,0.17039074121828146
38,101,35.0,698.2078292956272,0.16070315999545318,0.2918852834945013
39,82,14.77244323142926,75.02528371204318,0.16881179863828275,0.23324935512590908
39,86,18.0,318.13606472926307,0.3814457000627783,0.13374512173984948
39,100,9.060352800585004,87.42706886518243,0.082299757320723,0.13709723410344407
40,62,29.007201281462702,704.8236338457946,0.17496159354722532,0.057240502426036385
40,98,28.97060998541336,679.7404512213894,0.2876603940770912,0.14863560427013833
40,107,24.32516098610768,742.8693249997174,0.22461040611642608,0.20443217203635924
41,101,30.78591236853696,620.338353604045,0.24574364891295442,0.20707771171977502
41,108,26.477407055730065,681.6712791768716,0.2886958340758141,0.28499974116622484
42,61,22.821192285900885,666.9671582439665,0.15446734783650634,0.2644964087654943
42,74,30.531700686708213,857.9281899162553,0.24161015046592074,0.24313086043651608
42,81,25.54350183445082,770.6916865072444,0.11089199957258258,0.15714601368926923
42,87,25.805470325367445,701.4259613714539,0.22571215119739008,0.11241209933368516
43,72,17.74568382334124,214.97648155742309,0.07138142057740769,0.20996111418599195
43,90,12.689361081723277,109.1014258745245,0.09608801939555861,0.17629851786783513
43,91,14.17687197050172,335.239291901197,0.3248237250463268,0.2954801626837929
43,109,6.158547411045522,95.65415331155349,0.05254651386851597,0.1835975298549824
44,76,19.360122517622944,434.77253211371135,0.5908553047657552,0.23543622379730858
44,79,28.599068247925405,659.8281740723426,0.06746842831831137,0.28434384821805014
47,82,24.365966576896614,644.3203867816021,0.26587910343170235,0.1061612093074357
47,91,23.361986844856055,720.6480828217713,0.45343076922020414,0.1190807825935412
48,71,26.017843891171456,543.4916298232692,0.0943693231846099,0.2630430665148676
48,74,23.716173767337335,796.6218897677763,0.13079733735424257,0.16181498347707418
48,78,23.684145571152293,602.4051407674577,0.13423294585810133,0.16170671631114109
48,90,34.968501094101796,630.0408898887898,0.127941598567301,0.14979928019990385
48,91,27.06988222487772,682.618158617476,0.017815961732605985,0.269256733837726
48,99,25.873843055017293,483.5902450897156,0.07274537668789344,0.1137039008247665
48,104,29.893824733750627,788.1089608077906,0.034283501193287054,0.09022964797258198
49,65,12.23236027546742,127.13595743721167,0.18812545503959505,0.059920706233347706
49,71,10.21689395463861,90.5834322481684,0.27954636727524373,0.16913432099203485
49,81,16.25377772143704,172.57091772459205,0.10100520212578287,0.1310308873998287
49,97,17.71580845868324,242.7772374627591,0.10301813872165887,0.14941219291078295
50,93,25.09778118961904,676.6592073571958,0.6266305913563605,0.1255552278292642
51,64,26.57567379188776,623.0200488571107,0.2864831327541648,0.18478662727602188
51,87,28.644670356992126,649.3319935771797,0.38103132339748697,0.04070229258619923
52,93,25.049462485951913,412.8560151417504,0.5762719804684805,0.1768874016010032
52,98,20.765591285492274,521.4149114911354,0.07896259436228226,0.17175451385648585
52,103,8.045673784677188,107.40278858560353,0.035982035961328505,0.1907234800598944
53,89,5.9465332187833475,88.18675774317228,0.3339512049485041,0.24774384452363862
53,102,12.0,247.25987094030245,0.11131201129670142,0.12450247507563235
53,103,15.250620490617262,81.36045043007908,0.16339743345003346,0.09559845126761855
54,83,11.88612174367439,65.55925762124417,0.2532803022633918,0.32900251206655806
54,87,17.01230941092074,93.57569449513359,0.4310868699693193,0.2992750828788688
55,102,20.0,261.9642791247548,0.11004402720774611,0.1626481486115816
55,104,20.959106631098493,542.4487176970916,0.06319516824074001,0.09099573594628244
55,108,22.962562382595912,433.98136725114426,0.48973862922479056,0.25257820868063924
56,66,34.157301816154465,758.6501603398392,0.010356600071504959,0.10625018404322721
56,68,24.793030841113783,814.5816626222786,0.19664609192415589,0.1890033811750385
56,77,23.31167225034446,536.714832779577,0.1209958832875963,0.11699907864950936
56,81,23.336576655420576,653.2005935045084,0.07714895321686792,0.23724022975028253
56,96,18.0,615.9387138423551,0.14048946717428873,0.28293386947184496
57,64,22.0,672.5762585989208,0.1672472594652231,0.175022625173878
57,78,28.842427552145356,675.792596919138,0.010257664899622113,0.17516221825878653
57,82,33.685572969445666,572.4318502611807,0.12096350440994469,0.16812529344710855
57,84,22.0,755.9827473574481,0.11264784424804232,0.11187309865513856
57,90,26.459726222017835,629.5587805143732,0.09957969260157477,0.1229343268979113
57,107,22.751417227707073,724.1566072282709,0.10306349145040172,0.2243468333600144
58,67,29.411957825270324,724.4024909195547,0.19392823366784234,0.1610115384536752
58,73,22.512086265329838,647.8355295056634,0.43659142689899444,0.12483543236917675
59,81,12.367615299977615,340.1755373162814,0.2027656306007327,0.14495649512649622
59,83,5.596878882792057,140.02669466213615,0.09961237064537613,0.1578278790084961
59,85,13.70878905512317,86.77874296273765,0.015615349791075069,0.1481299568149131
59,92,23.85645303014098,421.31936032064004,0.2685137237269496,0.10405330981790424
59,108,15.37448239690273,229.6750628604835,0.061713111110174655,0.309894477320173
60,125,26.015506040326894,1461.927460232629,0.6379606484426418,0.293448246646053
61,113,25.039500797339308,629.0308103500068,0.1268426623245916,0.17863132169912577
61,117,12.0,323.0321195927424,0.26330360915174994,0.2683085848866475
61,128,32.97159432187652,603.7257490841421,0.06829101980146307,0.16629135633446676
61,133,20.127193357586787,396.4149083007787,0.08795122877105371,0.09799421810666277
61,148,18.0,656.4658578309778,0.12611348242939624,0.2263463063090421
62,134,32.824992716368655,1445.884021780295,0.19321128040770005,0.2060196871160582
62,140,26.951762887940827,1433.4653023194548,0.4803561527276075,0.20067737159899335
63,127,26.56394322608402,714.1434476411714,0.5697728931675212,0.27073201489276694
64,126,22.468154609690135,1309.8320955595923,0.5747069330297938,0.24089444414005767
65,112,28.79529276336947,1436.7707801388858,0.11167990461951091,0.2601639455335408
65,135,25.708027878997378,1196.5716338844193,0.1010304901327209,0.3011517873664309
65,139,22.0,1238.9947863108086,0.3470464575149371,0.267247812186669
66,139,22.0,1442.9947974987942,0.6494971965719584,0.23961271109305643
67,142,30.005457080616917,821.1275298450541,0.7420796693706709,0.0912856616390565
68,122,28.010417899265047,1584.6724533489144,0.7501620438113024,0.13997853640891894
69,143,28.070986062351945,1653.285696505808,0.7277342340470111,0.1796686117962995
70,119,33.0049572228482,742.4678614768561,0.029970738133892092,0.05158321380412824
70,147,15.666412810684534,91.41420585824572,0.5465414382030903,0.1489993387000894
71,111,26.74114411128434,1635.3340640805727,0.22693198977250395,0.23535720871052324
71,118,16.244149851920536,285.9667903960727,0.28041530465453945,0.33484998173526603
71,125,34.55248361444896,1614.0587434134911,0.08559873285928626,0.3826230763784437
72,132,23.957306476792745,1258.6860063447227,0.11028720132854603,0.34617401655721347
72,143,22.053546400796602,1418.7244556932949,0.5189441709019086,0.16018929995013606
73,111,28.652242270903802,1709.6338328836,0.20439721400325694,0.14570231769564487
73,128,31.92126771786816,761.1078410131878,0.34080297686175826,0.18745882261294233
73,144,24.909567979386765,1344.9822420271494,0.08319778758394347,0.1995901115105903
74,135,22.0,1388.9159804015915,0.6051964292820138,0.29504596542522826
75,129,29.53323326926989,782.5940980770579,0.3074709834725667,0.16743352207654283
75,133,18.0,121.8998513232163,0.12453534349825887,0.24405958512012627
75,144,34.26057127485037,1326.6987581680453,0.09414003249933885,0.20290975562169472
76,120,22.0,1232.2866143694323,0.239598392964552,0.20940009101677984
76,121,28.42222192306438,1125.905218294531,0.16495416063203724,0.2644250283757475
76,124,27.00369209220896,698.6393392834053,0.126695396821058,0.2290956590565903
77,121,29.146199014886495,1288.6717880031335,0.12662610370923386,0.1680429502195518
77,133,19.046633914465865,290.25429233637254,0.08230568240488612,0.2386014818788737
77,138,25.15317611863948,417.91730470837575,0.12819081295561624,0.1966341434301369
77,148,29.262938486621984,677.8389944850346,0.26570802791847464,0.18632374315682443
78,116,28.190541893658338,693.334316845234,0.29392196070567544,0.14098382593942696
78,121,30.301373628618467,1212.342318403967,0.2062354252728121,0.13560578233462758
78,124,29.552275330717535,724.2547231792373,0.026063903829391413,0.15069188013959617
78,147,28.0,500.98136602739555,0.0673315514389313,0.24562604982217934
79,110,25.771197814995702,885.7211208078354,0.12724390907334962,0.3724778643735491
79,130,14.52069147116233,315.4467917598508,0.2834788049476434,0.38612717568331983
79,144,22.0,1442.4642711864315,0.1811476649219999,0.31956390294721704
80,125,29.84441741924483,1641.2828791528598,0.2697504718974237,0.2281946720338266
80,146,33.20574840656082,599.8726687661172,0.31809342129863016,0.2568227075669684
80,148,30.000113540317372,554.0016106577453,0.15667812133616088,0.2696389863817518
81,110,33.43910555296759,909.5495858241801,0.06384393603466061,0.2501134981215897
81,122,31.507408180196624,1492.4769997428386,0.08202548365194022,0.3282033602498029
81,124,27.68787724866771,925.3234880567805,0.03176279354401737,0.27872390077394676
81,127,31.503022089779513,903.2320670687297,0.10642413706886854,0.076204100121085
81,132,31.914864465268852,1383.3961176749133,0.04560737814895954,0.3767051593558132
81,135,22.0,1306.4634770265507,0.19798173040466577,0.2824710729010409
81,137,25.898747617968706,1683.4372800232925,0.07958213245723475,0.21641342066444066
82,121,31.930944494031806,1206.487473323396,0.09571238058190827,0.2768657783435691
82,126,22.642781300863117,1177.1418039102812,0.1483931304459552,0.3675488238965178
82,141,23.35823103097679,1337.0780619111094,0.09250934799900089,0.330519986476997
82,149,30.29374979887104,767.0597399005893,0.19095760358329725,0.3570903548038356
83,133,17.408323666142074,300.9380856698852,0.21116328283780175,0.2549165727670146
83,135,22.0,1333.7197699736532,0.04121505579439786,0.3862423694412866
83,136,25.72139543954112,1277.2851347128883,0.14718125538211352,0.3086403804268338
83,140,30.868695176237612,1428.8841026037137,0.13765268840103748,0.3132274627190419
84,115,31.607350836176177,1722.931844560038,0.04360480737758991,0.15487366581701678
84,117,10.381756584972877,85.56706986216066,0.15998113635550318,0.28359079435399703
84,135,33.75246319951334,1346.7047688327627,0.34924516888154633,0.2595424632560054
85,121,30.721019030421022,1351.9194504903921,0.3146821549348773,0.40287884732650225
85,139,35.0,1438.3868041289927,0.2989355169087628,0.20607230726242579
86,112,30.194119678343196,1380.601256158238,0.5219847524377021,0.35139535650960574
87,124,28.91614726821056,778.7491564038116,0.16694662440572977,0.19293640634962478
87,130,12.0,154.44199717300106,0.3338884024427673,0.16235263270108902
87,136,23.96264152190609,1219.6793783214584,0.12925694856030268,0.24736910719188965
90,117,16.398968186969558,320.00686075995077,0.26105405721848257,0.2546475015479871
90,120,29.424706441705148,1408.28184871923,0.11088284858196669,0.12763929997435175
90,132,32.344415193539454,1434.0377528853105,0.031505681117791354,0.2055957152511711
90,133,15.95229858347962,209.89256739378757,0.029472382962121343,0.21730248339973102
90,141,24.885686427972303,1406.8693928512293,0.055877875364077435,0.21858105344521694
90,148,30.557588808426527,749.3172901685149,0.16217329993585,0.12983369453432714
91,120,22.187076401355192,1280.8688380164672,0.6753752872901789,0.19682917534714958
92,113,33.20075867556772,645.3609140281462,0.18017265130584412,0.15294863949752846
92,120,32.342761701333586,1098.9571360448751,0.11571296647914069,0.0749654079067072
92,128,31.599929314026614,682.5682711103866,0.25830812811718235,0.19006521628825912
92,149,28.85049345753772,745.8131493324355,0.10087141860588773,0.19883589639479238
93,118,18.0,310.8695757022832,0.38166147395985994,0.17128581542933624
93,128,26.332284864129917,883.572536273815,0.3159398118684623,0.23630376129235842
94,119,26.246757288328535,817.6709835374173,0.14314125238058045,0.2160199626667722
94,122,22.0,1480.6342370454574,0.07760790694029804,0.19383703888207773
94,146,24.896702284066205,830.2033429343977,0.45216356486828596,0.36918293923058043
95,112,24.532418236621382,1312.372091129207,0.48926946847497255,0.31946998701736673
95,125,31.359030464679794,1570.0848781594425,0.20720764539732195,0.2635537984199406
95,132,28.885426137805446,1233.0833582657417,0.10158279306782268,0.22415963908953446
96,131,26.198353824220753,761.1491568428504,0.5890427234547779,0.23089200163685797
96,138,14.427765254162974,283.1987862617275,0.14025950696253256,0.257117801651091
97,116,25.329408405743457,911.9768987978268,0.3023359538617166,0.17752401075705831
97,137,27.078228995014115,1702.009676007378,0.2500613621296655,0.164451513329719
98,113,24.765977458669507,915.2204052956203,0.6869325754858915,0.2045130727018209
99,128,35.0,777.2502928549374,0.34852043381115394,0.05818737397515796
99,145,30.19101332486308,1548.4686799902138,0.30358316247488326,0.18484473504707535
100,123,27.991933855066854,818.7279053223223,0.1535558677708359,0.10027916309176561
100,127,26.665250302047767,816.7789197547314,0.30913268256653026,0.13436444299555517
100,145,27.949616110844506,1715.1814750955634,0.14891550522447597,0.06832996854010191
100,146,26.141430153101993,748.4441289652301,0.11237268219597096,0.22714092121098542
101,130,15.556736514150042,334.49227894284286,0.24276656172307984,0.2033302383381242
101,136,28.194869271897712,1144.7981180719978,0.3700532543490771,0.31473305638083493
102,118,18.0,128.44640066543033,0.6443886537294209,0.16192833405889812
103,120,27.687752896244945,1132.6744107307486,0.07541301088337886,0.23573380261911833
103,124,27.322486236314763,799.2137049722395,0.376585666953016,0.22948050514222323
103,139,27.102867633700132,1082.016110814422,0.22146005569827193,0.1610547199522267
103,142,26.565680000132843,567.0106048224565,0.09480827411603993,0.11711050422772312
104,117,23.874328092556347,362.3894163648978,0.05595769705492042,0.24539102165794777
104,118,20.946801489624445,396.6453253517894,0.1337545375844492,0.2008353662819569
104,126,25.46922034915019,1459.2517145951165,0.07278433288944952,0.14844885429885962
104,145,28.781175257939122,1803.244079554201,0.1463834012665713,0.16983994289895932
104,146,30.071189050927785,835.9878600464954,0.1307468647432962,0.3173239530019478
105,137,30.91689941058719,1487.4399651382034,0.44844414347642964,0.2615582691668579
105,140,22.0,1197.1183600367935,0.16402407525361412,0.25211303077026526
106,117,19.38228536562529,394.50653555881127,0.3750397185850827,0.22449954115130039
106,127,24.885717279165675,821.1882851168307,0.37177058795341344,0.10621576173230768
107,110,35.0,858.7890438914417,0.21315763202625787,0.2944692904703919
107,114,25.957816494250338,1399.296134574667,0.05559689849669485,0.26825049924940914
107,116,25.748361619813718,816.2160997158226,0.295567372043703,0.2843435039009306
107,118,21.2235915962333,301.8096697928406,0.15723456543578782,0.3676068494900238
108,116,24.693115428668023,879.4062131491885,0.1473783315502411,0.2817293563153358
108,119,25.33236383412686,778.137768583633,0.30874007393974634,0.34067947262496956
108,136,25.703933081131737,1413.081480901977,0.1552568114841079,0.36595649329088703
108,140,23.714539317343466,1472.627430442694,0.15618727002197566,0.29902430188396234
109,131,25.99895816612022,720.7388997068825,0.19992792948725832,0.18507191257055702
109,139,28.0384180307568,1279.8578060388243,0.3978106859564017,0.18865995051896314
109,143,28.74251424866093,1527.8982796905475,0.07718724591307555,0.05790633123829457
110,193,14.846305723162585,231.885563490435,0.7335410825811433,0.2069543630979303
112,187,34.640426206599095,867.2895200048927,0.714030209995228,0.21906548853739777
113,154,15.37148658958712,152.35600732236782,0.3347231190833598,0.2649048427553052
113,197,28.44953299431833,842.2223275362138,0.09899573206831863,0.26812892909328556
113,198,15.095333409291769,239.78428029475933,0.16186783892873816,0.2945871408535658
114,181,26.20412916456831,926.0836192923276,0.654856009040554,0.18997617665784453
115,174,27.59480707400854,1052.3860482608397,0.1889480194031651,0.20205891240328439
115,192,24.78302236032393,1131.3240057303908,0.37152405132120303,0.25545130028843915
116,164,13.329625496885678,302.3655726399584,0.2010370381780565,0.0960232307877197
116,170,29.147853605771026,641.6300772902626,0.3709230997346682,0.11836598997564529
117,152,15.146150000268204,296.9398860114081,0.3596746723227302,0.21854226029601953
117,173,14.046311159201123,291.5332885367417,0.07003458081088688,0.22937835046668129
117,177,22.0,617.8426398478102,0.07566701630307658,0.33885605598018564
117,195,23.799145036875117,567.116113305874,0.10141108904990626,0.16600716520593534
118,166,31.818966069476968,761.1782799955635,0.4844644206258788,0.1853980939762377
118,171,33.61357808093547,672.6874216064823,0.11090516602969437,0.2747455429863381
120,183,33.569774468472154,1176.800561553837,0.46445375706871084,0.10822386193223171
120,192,29.916776292983204,840.7398239903512,0.29838752189644446,0.2609465285885927
121,179,10.391447279240063,136.05301643148465,0.6835711165859791,0.1816733062786115
123,186,9.432352498757709,150.58068311348805,0.45168795216089014,0.24945783862996768
123,191,26.33852125789713,820.0118372186305,0.23761188711947423,0.2969764583391119
124,163,19.514330715582208,579.1548092602426,0.07049906653491766,0.1336629852641783
124,165,32.201361799971515,755.6434161267338,0.5596062794545624,0.23107756192575535
124,169,22.0,672.8668097369147,0.117916380311362,0.13440984336901432
126,160,25.250616348233017,817.4988541844776,0.6279072907564095,0.29961926284628615
127,155,23.861389655689692,657.5505102750199,0.3646939440805618,0.10462415578473769
127,173,27.366206054842507,697.9114895300952,0.13349024031857282,0.028999910267907623
128,175,12.0,272.51155742784175,0.7255643107933275,0.025588289663367292
129,199,19.63205306481245,286.59061812018933,0.5477482677205378,0.29435114030098236
130,178,24.332409450237236,1105.7178268189998,0.557981795744045,0.41374406230692445
131,196,30.34836160355244,684.4282115660434,0.5858220347737834,0.10135553069445571
133,157,29.101977953888166,1289.6641571029486,0.2293970717056094,0.2506424281733591
133,172,34.71425391978088,780.1032024490113,0.31606135659935414,0.2020317916370609
133,184,27.160764188839053,712.5649379286123,0.09033699437769119,0.34976864544786235
134,182,29.589509566818887,886.3462988658873,0.7719939735456965,0.21635414856030682
135,153,15.432765592239322,99.84409721292383,0.17065681139382446,0.17285524678101577
135,162,23.53952794633436,1322.2021399470198,0.21058398328523034,0.3345961334056059
135,168,28.663887477200266,1247.289065493726,0.11079114045297904,0.16837455403122495
135,188,9.871197922450875,87.9940218751799,0.01340956657846918,0.2302423762167828
136,180,23.9736327650536,646.3202003022519,0.6087995787173235,0.2530981618737467
137,181,27.356922966174366,1081.680326235998,0.5920230698168185,0.14577423124094066
138,151,33.38849307904916,1728.5236471919727,0.28953721643328406,0.21069810980652742
138,158,26.896533430081043,423.2671840668753,0.3346143857352295,0.315326752353739
139,159,23.106173995023855,1266.8443335445847,0.2722074231890907,0.23558610041124275
139,161,10.643040967036498,110.59192191550135,0.29333808927788685,0.28277349962958076
139,167,26.83070893858483,894.0925555784094,0.1121097785030018,0.22510356498830308
140,183,31.143347090031135,1155.056139739513,0.6743969100372843,0.08028205341679276
141,176,30.98295373568426,1238.3957660228957,0.6339409774073311,0.33025883385191646
