source,target,lead_time,transport_cost,capacity_share,disruption_probability
31,65,27.96143213776079,785.4604869245513,0.17628574906752206,0.1808786228390928
31,77,28.471806177531676,1156.7405511336822,0.16831863953064613,0.18699730917346247
31,83,23.16899406043119,1369.1709379515307,0.1421936662819867,0.2290414818691554
31,90,27.12370213900888,1372.2065840471937,0.3639376421421075,0.23561262468608068
31,102,26.32452244663495,1019.2830309966955,0.09101859614697154,0.21113593772459668
32,63,20.873734765474666,409.68429528446757,0.2900062062816791,0.1465697971966643
32,86,28.2173748669721,720.7756101471366,0.4896341636529833,0.04213754602688642
32,105,13.008571531785739,83.08691150026145,0.07653992920133001,0.03638857210892697
33,62,32.10455304792432,1033.6240671521443,0.056183224609244346,0.14156844584116554
33,72,28.854886989818656,1453.1086649436022,0.4016574964250202,0.1495441813478333
33,84,29.064431599638905,1372.1722752137118,0.1484930180975454,0.05525758771483405
33,87,30.14644091910817,851.8773746176012,0.1569275317630549,0.13922998801722772
34,82,19.296921852376702,357.006557244098,0.41105317306538286,0.1392984811569487
34,85,15.967472921300068,273.11874994662645,0.3398965938914237,0.07834273926505371
34,87,30.751014708112155,671.6438717898858,0.13068817162991858,0.17981755888004097
35,65,18.0,486.5618751583737,0.11237159956463069,0.08903266401986332
35,74,33.12022858616848,573.4659158435311,0.21256436848902252,0.1379182804497499
35,101,20.81635240262359,483.5178592092475,0.2035353225587569,0.056143391147700755
35,109,21.590687601263486,522.5438993038101,0.3417300454019404,0.19980615266333007
36,62,20.293160993744294,515.805071195974,0.31538378238787307,0.01
36,79,24.961705443638554,922.9181627328132,0.4586002812369617,0.2426353539830735
37,85,29.338073356335784,1129.1704141006867,0.36357409031861676,0.09624083781412646
37,92,31.42500412220896,1364.1932795262644,0.5299464965042936,0.11970334130352175
38,94,10.592550183201265,103.93297054534074,0.4338978780471155,0.10549374455752453
38,103,13.263203382495425,120.70203031936758,0.3839071434407712,0.13671382254532158
39,84,24.788951903881628,1351.0849664052018,0.47833608029429286,0.1904142959629177
39,88,26.638065502787477,815.148434556389,0.15468554794559788,0.2458397906489447
39,102,25.01887736845308,878.2176610204284,0.2919429855692566,0.20693461927692144
40,64,12.0,275.9241037993803,0.3799486298655239,0.10522915196266937
40,100,31.19426112731191,677.676400750714,0.12290296857916432,0.30235524535625746
40,109,18.13193685891929,219.31184585507694,0.385490864099538,0.14257342463773798
41,103,27.424615255602554,1292.892542760807,0.9425667577404224,0.07308266208036018
42,63,16.37571766975257,230.42339465845455,0.1485761981056513,0.19330806368386616
42,76,30.624285359259844,758.1129672935397,0.3110623632228601,0.19461680324672165
42,83,35.0,911.850713396294,0.11827268118412006,0.2308994035962943
42,89,18.0,362.4130298801226,0.21965934229546094,0.11845995969985967
43,74,21.61385433647596,361.5047417496273,0.3683561169951282,0.19159831672617114
43,92,32.21650647113454,968.3915800055721,0.0957751817928266,0.16979113038618363
43,93,18.63061941224018,459.64544650158723,0.30860329029795014,0.166009649118698
44,78,22.0,897.1887104683825,0.6011099301798505,0.118278603964939
44,81,13.862221499776087,337.84724252218484,0.16210616473482414,0.14807090880552332
47,84,22.0,722.4202586805214,0.5810368637940649,0.04187054394780617
47,93,22.0,542.8803294105705,0.22417672323286464,0.2088266828097715
48,73,20.0,112.67042598244133,0.08975524646854877,0.12457979190059477
48,76,26.543542961900265,635.9305353092404,0.2561370299856849,0.13337452303573216
48,80,28.033777431110497,1128.0571919531292,0.22833934810878775,0.08275460699074627
48,92,29.627215399115908,859.2986487451459,0.26529092921683906,0.04025160039527517
48,93,18.722475352649116,511.84736413176887,0.004080713342330005,0.1665299913932814
48,101,14.730354072364307,323.6443965198059,0.04772262867106521,0.052678497261124335
48,106,21.89019860796451,632.3385671090658,0.048362952649328154,0.1562248262483709
49,67,34.620165419110585,1363.5485261269118,0.1942684421946478,0.26387394546803505
49,73,31.765281241219327,639.5438539916969,0.11226273759607824,0.20933532189627108
49,83,18.0,384.66188364196256,0.10042101070115018,0.3231009113482447
49,99,32.95140271002413,715.8812007205513,0.3191230705083826,0.2264290210398566
50,95,23.394885613105334,382.39859482371264,0.7484926064705051,0.1186117557064248
51,66,22.6894391130597,647.1634446546631,0.4126405108014379,0.15005765897074264
51,89,23.199590748216135,643.1050248784289,0.4369046359033962,0.18412602756559343
52,95,32.93930872088408,763.5221492931086,0.07703684262769789,0.17645185052183163
52,100,13.114060329777365,256.86778688623616,0.638916942263607,0.3203579498493998
52,105,35.0,801.087443963207,0.08880532866193307,0.13279509342954526
53,91,23.260645202761232,821.5101896398971,0.3437625773077943,0.2278555799999935
53,104,6.418783922578479,102.77959467563774,0.1886089158322631,0.29103643546597424
53,105,32.67908816093439,748.981250079088,0.26241285249469226,0.23214164421849523
54,85,10.32823325886462,92.38703527865033,0.9021595347447442,0.21023555005927208
54,89,30.881793990201295,641.9341258306551,0.03111812152489447,0.17311960257192943
55,104,20.488223500180652,381.7549111160527,0.6522228899237134,0.2108967484538792
55,106,22.0,1022.7064092665144,0.2765647478648126,0.24376645548783674
56,68,19.552870337796993,612.9374138443887,0.09105068936819122,0.10386292779357587
56,70,9.063751147179621,88.01031654628366,0.34659884682221465,0.26936884742732303
56,79,28.63015248653972,963.7039656636589,0.20255348013883195,0.22853126761888498
56,83,30.57994444970719,920.1581583766575,0.1420515417669054,0.18651691290996802
56,98,22.938838462407592,792.6503437435584,0.15379996392708953,0.1592149018056667
57,66,21.13340981459625,620.7466809767096,0.06908444051883068,0.08916780305450914
57,80,28.790148330336773,1382.6329470669314,0.08484006043255414,0.2304403448311039
57,84,24.365966576896614,631.9347051781024,0.4243751066923892,0.08254370290952458
57,86,23.361986844856055,625.0719803054279,0.09584509800553086,0.14331643455107593
57,92,23.02904555483093,671.104698991746,0.09724703116554094,0.13399558132861739
57,109,21.044551465735285,434.95826015748787,0.16399187710626872,0.17639735537783574
58,69,31.519945290892178,1263.7273184741887,0.4297703691049094,0.09093775361360709
58,75,15.289677304142229,228.3272547610186,0.31620831520841913,0.1402627269987154
59,61,14.137758280376914,102.2475843484056,0.14643670964374356,0.23872000278137664
59,83,34.968501094101796,1403.3116848206707,0.16634485140782668,0.23217037689784464
59,85,27.06988222487772,1200.5148640739826,0.11479465306476028,0.22732425769489834
59,87,31.873843055017293,719.8506171968232,0.14197429079836982,0.15158115482869844
59,94,29.893824733750627,1484.5431009220608,0.1754562594225069,0.10431451918557233
60,110,12.733105031543051,213.36739537353216,0.4930187257275691,0.3404169490073566
60,127,18.0,463.9398434651243,0.34489273151679545,0.33125760954290084
61,115,3.4709618386219905,106.11230857404155,0.17326250762521586,0.3244317361216017
61,131,23.442213861708744,831.4384823610242,0.7199096968870454,0.28462085486591954
61,135,22.63735319377264,809.5602100248655,0.0551855029993197,0.27501019575648816
63,111,30.880624542001055,872.2724224686616,0.3070017060181473,0.24701634437246067
63,143,24.768550245066308,552.1478793921046,0.22457136517461532,0.14786508642737325
63,144,35.0,1082.8002209796148,0.20497144856842206,0.37909607904921366
64,115,22.61452073297924,775.7044784556176,0.7483567611867175,0.2039565126016631
65,111,29.480557717120707,801.2727532137359,0.3127238838980347,0.21509510342807564
65,114,35.0,864.0626623221508,0.2237534255924822,0.23272505737726598
65,146,13.838671046870148,273.51126772693124,0.32356765189943254,0.1512921331463112
66,113,18.611413573705963,601.0277220638956,0.14164608935089812,0.058790779201343485
66,118,16.414591307755792,172.68554800059792,0.05821803085717598,0.22625158081151228
66,123,35.0,1073.0612992791698,0.19324811228874697,0.18935105647511336
66,125,13.79881391362998,296.99940261374843,0.11596395950270068,0.11921120070593215
66,142,8.409312712823647,84.2564874179535,0.22957308570603485,0.19353831279365197
66,149,28.43097535831249,737.1228347057065,0.16860282237019672,0.2412523870484875
67,114,21.96270852956949,399.81168334765295,0.6229957824028507,0.234667798548324
67,130,22.0,1462.746296676551,0.09416025439046437,0.3147655672858389
68,129,27.24640416318833,1189.760907740872,0.13562494185982105,0.19624759044919204
68,131,22.553790093894563,732.9808875452609,0.017869101931359915,0.20496112191032131
68,137,22.7837029940705,586.4038196271999,0.33928982839304483,0.1843515386349175
68,148,28.974414084920397,642.8593935129717,0.20876424278366523,0.18595415004893523
69,133,28.28962588048327,1333.562134753442,0.3547778037743085,0.09610476794493268
69,146,32.37228714964833,925.2833889706097,0.5844918005464206,0.062327463893965415
70,116,8.375610923812012,92.67739832368862,0.2485508409019572,0.34358922875225173
70,132,22.0,743.422245980159,0.5829026783238861,0.47663113629248055
71,138,25.260918497342544,750.5500334205833,0.5808533543999195,0.17251346666319267
71,147,24.60829884697153,1409.4085823832543,0.3004283127836063,0.267103721869673
72,114,31.497160507824823,1533.8343542031892,0.18337563291367295,0.24059476291169685
72,145,30.526616579682837,1435.3145696586475,0.06491471030893832,0.1933096786155421
72,148,22.512086265329838,851.6946407571777,0.21317460643689093,0.18907421566037713
72,149,25.78428118126281,555.6477923577862,0.35502629518156,0.20477363716032854
73,147,22.0,900.2144301977315,0.7707623704792823,0.3056135427544215
75,128,25.743217628439524,648.2980006401208,0.43361672495477727,0.1412730601078858
75,131,25.09216184712009,654.5241149291996,0.16818595132055822,0.2805213981983205
75,148,25.67395373032057,610.0575905509583,0.2101449365122288,0.33407021029490647
76,111,18.0,462.7802590143052,0.3871146863000503,0.20903090859684642
76,133,26.279784166225397,359.4881031007856,0.2008070696050291,0.23818522040394516
76,136,27.9776742926869,642.7246636727776,0.12450943959120504,0.1459963240999696
77,142,22.948167253345673,606.9774747158481,0.5317296865376804,0.20239702530306292
77,146,29.68029616995853,667.8230530390665,0.18806702672506187,0.10703317651049232
79,114,32.540138351254015,1461.3105661776744,0.46958311300160926,0.28132191396995376
79,129,15.623597400941305,318.283344767831,0.23236539877851717,0.1982642171234
79,132,27.338346851211718,1445.3119378581202,0.12345204022382315,0.3418621805969091
80,115,25.84306974912327,586.1597932057749,0.058036614757762055,0.20681527814012532
80,117,28.784683563881032,1561.6380349870872,0.23841003626553373,0.1286278825009168
80,123,8.791479918735737,103.05901060281725,0.09953883312653636,0.29555815790007545
80,124,28.319263557151938,1099.2898909969915,0.11409181571088642,0.18303296037746186
80,142,30.484570395617972,1073.5415447329165,0.25239650627482074,0.25366406846478073
81,112,25.563955297755374,811.44781994031,0.1610621168340693,0.1952689228778035
81,118,11.182047009894367,122.42389497932726,0.2704852063308623,0.24141426508147912
81,124,12.005457080616917,107.00632716509733,0.10706427366564862,0.21628448853709728
81,126,26.935382076965794,991.6099806091463,0.2932612318908353,0.2519482041946865
82,122,18.0,111.66328138828747,0.1826304038762428,0.22700661439179465
82,123,22.0,1804.3786135914163,0.2254580422595672,0.22760514889063754
82,149,18.0,456.96135162305245,0.41656823212510263,0.18245123550486858
83,110,9.67643516524988,147.23324152939225,0.31400307096743313,0.15152857494757987
83,115,23.204638901414945,1382.89961970759,0.30564429892151945,0.25069491182276926
83,118,22.0,881.8753787695126,0.1050575082512481,0.32956691790137754
83,133,24.670199437354427,390.74916213209497,0.21607212112149582,0.3173813936399216
84,125,35.0,777.9085178254666,0.2594501517831251,0.13895102382543056
84,126,35.0,1351.476080761402,0.15832027879450725,0.0918771280208631
84,127,10.039515557975362,110.73320806111161,0.018625102559629965,0.22512978941899686
84,131,34.60036693588902,672.0961796259305,0.08763835050068008,0.13521616024837405
84,134,19.498358943665508,649.5110373378275,0.020064395481793514,0.16297263042170232
84,135,32.3239370428537,767.7488902363629,0.033880387866169114,0.04827267418632809
84,146,22.0,674.616149501096,0.042931518127990204,0.0423270122739845
84,148,29.368014208101567,782.2821682819045,0.31127455880254884,0.12833532580129645
86,127,14.15423977851572,284.1874333281593,0.1390308827909715,0.37250713299734495
86,130,14.379970264643259,120.62801862442879,0.27115863211304025,0.2950833629502369
86,139,26.913345043518092,597.6683328230248,0.22027225963924807,0.1513606894302166
86,149,24.20252655622328,339.8975728423377,0.10003102490556855,0.13340136787067475
87,126,31.095511038181144,849.2780802811059,0.15005026874481736,0.177409854702242
87,130,27.825617042904582,666.9797341191061,0.3264321364973745,0.2306813617410445
87,131,13.22421090107932,421.3002779852403,0.27674900378460654,0.13662940873384757
88,120,25.264182727179765,923.6386340558429,0.17367024499512104,0.299816971469384
88,122,29.464067357871116,760.7175810231633,0.3599757052929295,0.38544272820847036
88,125,10.199280444770245,106.31469243310991,0.25484245528536076,0.3199993354260531
88,132,24.613107246397686,791.6763392038612,0.14044786884851224,0.37803931797203166
90,119,27.51347473960514,594.1240544420478,0.29538527779222445,0.2486962381096065
90,122,10.676012158615148,84.57092787356913,0.5150604033129002,0.2933574487332657
91,141,26.7059122025756,1159.3117003353607,0.849078491075765,0.22255122306671846
92,116,30.86505622382753,868.7765096667173,0.40518563774930016,0.17523038062014185
92,121,23.65213707042679,596.5492790449895,0.2032672089401357,0.2586214235952277
92,133,25.775598871903526,366.81865962844853,0.25043057820403997,0.182334471525682
93,130,20.404746831699246,448.62842412818065,0.29624865501416275,0.31075619596431797
93,141,23.766255139064086,1041.1071634623047,0.4548025830004402,0.2775011826272413
94,118,32.7508569248953,734.9724609559103,0.8369572034565722,0.23026173223085672
95,128,6.992709369563201,115.94887777634548,0.843290605575108,0.120081294465768
96,123,31.494557112142356,1591.9152057686763,0.7610496766291874,0.14115972859824266
96,140,26.62016865760143,1132.3375628529177,0.035267489665606375,0.10743823595771437
97,124,30.23488877643144,610.1399756340951,0.5448415491932781,0.21757692291401265
97,138,23.71886488488314,801.8678770370359,0.35390166510444226,0.03256017328982662
98,111,30.21002510904044,1398.3024840797968,0.13224076407102106,0.19946266489607406
98,125,28.550758038665748,837.1535741363097,0.26702808293531377,0.1441034241834487
98,127,24.222947655360233,1421.382158933587,0.23295066417321622,0.2716774096805402
98,129,35.0,1396.5720396318998,0.21476888343743253,0.18602417156721485
101,122,30.29374979887104,645.302444919596,0.23148443668883542,0.22642672759167437
101,123,22.0,1160.8778807909296,0.6437848123047645,0.2145553062141909
102,130,27.7600230148651,642.615689917473,0.26093335510014065,0.29930458316880354
102,137,14.93486174578827,323.1682764037953,0.3164502474813825,0.27260187249348633
102,148,20.0,323.0899944717306,0.14141259988583824,0.20102332830532005
103,117,12.609833974468623,317.56107505311,0.4513613767031057,0.13360770916979925
103,133,12.0,316.38887312921,0.3879940334899871,0.1670496248838304
105,110,25.89911573442482,689.3489299438475,0.12997741837016724,0.23771956949501077
105,112,22.0,839.72970906252,0.6303857364685269,0.17303126818753917
106,122,26.939319430103087,584.6887517747729,0.34684873995310095,0.2193341203969193
106,134,15.243477487868159,101.91569084042236,0.35578817547183983,0.23868602346366208
107,117,7.126053885729471,102.80134892746807,0.24500455039757876,0.08494087534544889
107,128,22.0,591.8501579604833,0.24501426446526853,0.03480647726644889
107,132,25.679925606800236,1254.6033236587161,0.37735874488623367,0.2524015237695762
109,110,29.4794815268896,678.7901683199902,0.17410873410676878,0.2500842466636243
109,125,12.597790032074897,109.72512224351036,0.6843902889809145,0.1996581189007986
110,197,18.0,109.32645457979706,0.9391008009397382,0.21150118196389683
112,171,31.531429205015364,1491.9289930067366,0.21702925680650292,0.22759841596728414
112,174,22.0,1450.819090082571,0.14367948949820727,0.20394505357517898
112,180,22.0,787.9800339875586,0.23165285769273128,0.20856399042416152
112,191,22.187076401355192,889.4133771513635,0.14475082405033982,0.2574479764164941
113,154,25.206079128234492,1371.5994220897176,0.8562881509669976,0.15535126600161012
114,161,26.815246165077824,1043.714784939959,0.26270870625276893,0.14701869980139998
114,167,25.879773047981843,1021.1741200186284,0.09596140839390623,0.15729305069347277
114,173,29.219536842350028,1399.6187873296199,0.5881966938815182,0.19541083015198124
115,196,30.721624318512006,657.234408160747,0.8753024877936222,0.24644721764870178
117,156,35.0,1237.4345105310372,0.08152018920748233,0.1893602314920649
117,158,14.76266183123411,371.13118734711304,0.11752863256041712,0.21255654666784846
117,199,23.048460247082257,528.06357605796,0.5181626101219753,0.21100036889820534
118,169,8.28985070057189,97.95194161060775,0.251089240283842,0.21873999472911812
118,186,3.438904612417236,82.66209118310692,0.10597245369937884,0.28830238989767465
118,187,17.081755944071304,116.79515232339898,0.35246853025118297,0.2529792172250219
119,162,22.885426137805446,384.52345412185934,0.9345212266032549,0.17337642461996552
120,196,22.0,1750.0660314323216,0.797793472545824,0.19622990509506566
121,159,27.237020338883966,1157.2253232133219,0.8348016390061601,0.34176550650427473
122,150,7.653077436730781,98.33592863549782,0.4248348685195485,0.25395823205139456
122,168,28.443173512590917,652.8379352899847,0.44476991634682855,0.2560421543260232
123,157,27.01326147764134,611.1434395991516,0.12282783508977617,0.3220802482078111
123,183,32.024835195670185,1454.274289428232,0.15197512973695373,0.24951015195105164
123,190,29.94587698014144,1240.240674100897,0.38214027285992047,0.13432985022501706
123,195,22.387150362774864,1648.7762824051063,0.22061470858177085,0.18030331267323702
124,164,14.99395039130014,286.68010816739235,0.5221308387183488,0.1372853629568624
124,166,26.665250302047767,811.0537132605028,0.394003584217563,0.22179386638493742
125,151,28.279742325071567,788.2951614431248,0.3494344195936331,0.14707880089841946
125,181,12.0,162.13234012698663,0.4164003630915655,0.22211437576861215
127,182,21.681324886091655,423.9019515488638,0.9340522985950188,0.3274424613254509
128,184,23.749215036809517,730.6712608157237,0.8324540332522079,0.12005538112382147
131,185,28.0,611.7126201324585,0.763881348472448,0.21379240166393046
132,172,30.859004536955105,802.4798559569439,0.701229356488187,0.34686154748920217
133,170,30.20764152689802,655.2418561992174,0.6764698083036298,0.2538671582924885
133,188,15.383198817717119,329.32539267167857,0.1990298387863878,0.25269624025483217
135,178,22.0,805.2536247906563,0.27193506751664887,0.1599601428578464
135,192,23.716434485579242,856.116295880619,0.5467178675580221,0.19239259143521797
138,163,26.688373783091578,791.8179245816833,0.8796834203591869,0.13676610202045966
139,176,18.0,528.6841667902072,0.7385447281931361,0.19021169677017224
140,152,15.009638298001294,395.92124886616824,0.9361825372463403,0.20343938608317474
141,155,24.086021805297463,1178.3542152929515,0.90223044519239,0.14708368250637097
142,151,27.819897406259617,831.6342866826639,0.38189828270124543,0.2517637574353891
142,170,16.060255133235867,274.05923983848635,0.22297835113615758,0.2278492008297943
142,179,33.35828098588781,600.5343880298062,0.10974169155029773,0.2757901317294002
143,198,26.572703482998243,1037.3721781526115,0.7873770259220201,0.04147009764085311
145,160,27.30542268026081,880.3283832611086,0.21872616710267534,0.19917459145227734
145,175,12.0,313.23498355693124,0.5401296969130498,0.18323340904577118
145,193,18.629563558307343,382.12176684076184,0.07064708149339902,0.08804319793191794
146,177,22.0,909.5366850184047,0.3773850785172948,0.2099579141660199
146,189,29.7331044857371,617.9563574427817,0.529268815434159,0.1905206514586551
147,165,32.87649006865062,1492.3656965606453,0.1440572753648629,0.4236685815365232
147,194,23.23817901312832,1371.1678914723655,0.579886982721604,0.3477801084503465
148,162,29.14894521766116,618.1686034770014,0.7814700009953868,0.22545803403268755
149,153,17.912545986305282,258.9565298439012,0.8254707175535491,0.1867322672997135
