source,target,lead_time,transport_cost,capacity_share,disruption_probability
27,47,22.0,549.2892396416257,0.600662091633408,0.1100938777905722
28,30,28.890546038050243,795.0611400337343,0.1324138330535951,0.0602436958605356
28,31,31.48841081740155,821.7271953555859,0.1509363297586915,0.1012687203410127
28,35,31.88832675603946,572.4056932895544,0.0639540621065403,0.0490806191067462
28,37,33.24195138853973,727.5924360058563,0.1404210845668027,0.01
28,41,32.620361738555246,821.0994118298189,0.137292035785183,0.0581670105285298
29,33,31.1441079881972,876.359812558593,0.0973181113267564,0.1461225636372855
29,39,26.73614194948286,858.4160514541315,0.2250080212579554,0.1232896784411103
29,44,25.54471227065993,611.0053967394961,0.1443205688500293,0.0908226646411061
29,48,35.0,898.2999405756425,0.1080296629505682,0.1457380606646083
29,50,27.976504169890887,747.5648500365392,0.1167092831516163,0.1235556523208803
30,55,29.864237754015537,573.7018941509572,0.0637351521477665,0.2318288021768296
30,66,28.319317225238745,772.5055126679553,0.2105660286433966,0.2753310416549178
30,67,30.115139136995047,1333.9583594316011,0.252874111781459,0.1625970843590717
30,68,25.391649338199443,1331.2623433530891,0.0419590464704118,0.2321536717640303
30,74,6.123651553081297,104.19352336706991,0.0923468122385741,0.2873691212870304
31,61,29.110305588555423,905.5684006967429,0.1750245082413993,0.3256885833813535
31,66,29.270529598866467,939.0276673095508,0.396627357334654,0.3301121398633674
32,61,23.109964285063985,620.3296317208757,0.70950189780265,0.3184953293206639
33,55,28.164533175775023,869.3208789418554,0.2028623097006025,0.2391234006642759
33,58,7.328954718210335,101.70582950578115,0.2602385429145072,0.222445214672512
33,59,27.97140964248208,831.3570184507805,0.1068724419717225,0.3366282676532274
33,69,22.0,821.1968116807967,0.0866669352385798,0.2652539030964979
33,73,33.84493995996114,817.2899735478107,0.0266047467774738,0.127728239830741
34,61,22.0,702.2173431833565,0.2299511427310734,0.2272718782794974
34,64,33.23693395898117,1187.359241122327,0.0224471950372566,0.1815231620865474
34,66,25.13166296216011,895.416447992238,0.3213675281845612,0.2772921636276061
35,57,26.53096021133495,600.799733324651,0.2687933146344877,0.3344735003450685
35,60,26.53452066638249,1189.8367048619434,0.2454351965236379,0.242157579713064
35,66,35.0,751.6793354438266,0.1508148854173307,0.1750372111537715
37,56,28.57076636117341,728.8654117116861,0.2789657130384936,0.1762114170517427
37,61,31.317662444368956,661.6916703964932,0.2585418137293766,0.1719503748505942
37,69,26.93449739228499,709.4984806362534,0.0489234098463617,0.0811615766790925
38,60,28.87962680273648,1170.3164591988666,0.5277037003462836,0.2717119515530298
38,73,33.461473379328034,744.9072474711518,0.1914231627307804,0.2403371707918871
40,55,23.12773617921792,742.4933083508507,0.0257339594554983,0.2632113951370727
40,59,28.220711295776976,737.927847941527,0.4122478050568225,0.3080283326136347
40,67,30.08267193953629,1496.2230113833862,0.0676109113738888,0.1906200515679774
40,72,27.9728134497971,903.4330958383448,0.1200311462161491,0.1587040604335007
41,55,31.53037472782345,738.0371540692554,0.1005611766123218,0.172243617999284
41,61,22.0,866.8517677026072,0.2525567411473023,0.1038152061737149
41,64,28.96918725347441,1308.919958392985,0.0581994867367183,0.0804619752786028
41,72,23.54462884713868,867.9897846144972,0.2488712525802718,0.0880582336074315
42,65,23.21098732474956,787.1074493007508,0.5288947120541398,0.232120659538462
44,68,32.971975576551245,1241.9477641522478,0.3439924193979984,0.147200701857146
44,70,31.603277176162287,1092.1944194852558,0.3747007035366035,0.2449874113760421
45,68,23.562684288601037,1285.3813001499298,0.7227522505017796,0.238788068738678
46,60,32.111932851180114,1149.560064009086,0.5267562611535326,0.0773360795534415
47,59,22.0,716.286281647257,0.6193568692989251,0.2954958758347158
48,55,31.171236239466303,762.701917996746,0.0691685975891607,0.2528797398246493
48,56,22.804477512867702,805.7353307168703,0.3263048974587144,0.2130380435872634
48,63,12.0,355.85361265553234,0.0918438008429492,0.3202162289566287
48,64,35.0,1436.7206896584694,0.1981186756347861,0.2071474896783376
49,63,12.38827019338575,317.3851444453862,0.3092662151693365,0.451870051112191
49,66,28.95687018024783,783.3372745704088,0.1249979208258623,0.3578752834132337
49,67,33.523802102571125,1418.5330989019883,0.3181364934487272,0.3358853970751992
50,64,31.102863115806173,1177.122633394634,0.1150175532994272,0.1686095289258159
50,67,24.22839979714079,1345.6635862446028,0.0428552561202202,0.2448844868858864
50,70,24.028364700847423,1145.2775182066669,0.1308520624106506,0.2758255954541154
50,71,27.36635788387285,699.9566709579349,0.3555378062694512,0.2950194999882064
51,60,35.0,1127.8046169890645,0.3404047507957761,0.2404192843128442
51,69,28.81095274054919,600.7809081804136,0.1105347241555763,0.187455112765001
51,73,22.0,669.9755479143763,0.1557074051942969,0.0549582693910261
52,62,22.0,1300.0765302642285,0.202578655106881,0.0634180514653205
52,71,32.816545537762146,727.6621982259093,0.3513415876377883,0.1584073143933576
53,60,23.612637518253944,1270.4377627987028,0.1739642198254297,0.2897472258848856
53,67,23.799060767940126,1354.0475087215327,0.5227669182864597,0.2015294143847355
53,69,27.188118510975443,773.6797447833494,0.0315935875030905,0.3149514373990773
54,65,31.250282324005,690.8414546519118,0.1977968562377198,0.275775080096763
54,71,29.032947207249293,668.8123181079962,0.4975511439233077,0.2571554706596867
55,86,16.920221119191652,90.01391839654423,0.2333759483561742,0.2041764218465355
55,94,25.82068537860341,802.6432472603291,0.5000776896379705,0.2570333674579053
56,80,10.971812446825936,124.08231852890408,0.4685897390261134,0.2034061392062461
56,83,18.0,396.1370725049119,0.0688252033521775,0.333635561238986
56,95,6.1895353251953145,103.2660438414159,0.1599387109419366,0.2999797628916226
58,75,30.035638461852123,907.5103002298542,0.0966885684819195,0.1119209953914842
58,79,21.473835798367688,559.8754265217356,0.2423484874017514,0.1929013667357854
58,92,25.3800541580023,1398.5873987366688,0.1448443037121992,0.2058865745140037
58,96,32.314582190855695,882.0125794425356,0.0854666421167258,0.1207435758325656
59,76,26.271985699406525,711.7952291339332,0.3097039334820753,0.3378387114636195
59,91,12.80890739443212,299.31568166799866,0.2331923222096786,0.3537845133914347
62,77,3.403101020182289,109.00639891635092,0.2750070053645765,0.2507581239066435
62,88,35.0,816.8171582177602,0.3389750944706984,0.196108036895144
63,89,17.33079685529606,375.0927701424055,0.1804772216814378,0.227472656923095
63,97,25.10549156199647,1280.9636444580308,0.4964574453090506,0.2657055606495142
64,78,24.257758526824052,820.0085004179526,0.3247908360696013,0.2163289361672905
64,86,34.663193929334454,744.440399672246,0.2159505872618823,0.1736318431355509
67,81,30.438361296319307,976.4786223795644,0.067807735147247,0.1903723760754995
67,82,33.12737535618535,828.4729269990888,0.55927093688222,0.2685032748273122
67,95,27.16145862705319,874.2560936611304,0.108416045384355,0.3110641454430324
68,78,26.23292282501094,704.1165345220655,0.129395116873193,0.2360303651455347
68,99,26.435779339015752,732.1312867948812,0.4649470233197952,0.2215305568545741
70,98,35.0,1149.8810513044143,0.5259858715179621,0.3082286129115056
71,85,15.373870946541976,219.94539687884404,0.2130413511141136,0.2503586225352173
71,90,22.0,680.4873309421065,0.5345527623512221,0.2653627425836204
73,84,25.7745711448982,598.225331322657,0.3195284900560006,0.1727502331739379
73,87,25.709137654107906,747.6143757315581,0.2808124306045423,0.1202219299223374
74,93,31.355640449524568,1377.2313119748192,0.5866926434095561,0.1019628067780068
