source,target,lead_time,transport_cost,capacity_share,disruption_probability
37,83,18.0,371.88760115750193,0.1165112307407503,0.2255913093727827
37,90,26.951402710024123,461.90468629853,0.3982618392641858,0.0181029521082739
38,92,24.352050067104106,628.8192176988493,0.5570716383043022,0.1703907412182814
38,101,35.0,698.2078292956272,0.1607031599954531,0.2918852834945013
39,82,14.77244323142926,75.02528371204318,0.1688117986382827,0.233249355125909
39,86,18.0,318.13606472926307,0.3814457000627783,0.1337451217398494
39,100,9.060352800585004,87.42706886518243,0.082299757320723,0.137097234103444
40,62,29.007201281462702,704.8236338457946,0.1749615935472253,0.0572405024260363
40,98,28.97060998541336,679.7404512213894,0.2876603940770912,0.1486356042701383
40,107,24.32516098610768,742.8693249997174,0.224610406116426,0.2044321720363592
41,101,30.78591236853696,620.338353604045,0.2457436489129544,0.207077711719775
41,108,26.477407055730065,681.6712791768716,0.2886958340758141,0.2849997411662248
42,61,22.821192285900885,666.9671582439665,0.1544673478365063,0.2644964087654943
42,74,30.531700686708213,857.9281899162553,0.2416101504659207,0.243130860436516
42,81,25.54350183445082,770.6916865072444,0.1108919995725825,0.1571460136892692
42,87,25.805470325367445,701.4259613714539,0.22571215119739,0.1124120993336851
43,72,17.74568382334124,214.97648155742309,0.0713814205774076,0.2099611141859919
43,90,12.689361081723275,109.1014258745245,0.0960880193955586,0.1762985178678351
43,91,14.17687197050172,335.239291901197,0.3248237250463268,0.2954801626837929
43,109,6.158547411045522,95.65415331155349,0.0525465138685159,0.1835975298549824
44,76,19.360122517622944,434.77253211371135,0.5908553047657552,0.2354362237973085
44,79,28.599068247925405,659.8281740723426,0.0674684283183113,0.2843438482180501
47,82,24.36596657689661,644.3203867816021,0.2658791034317023,0.1061612093074357
47,91,23.36198684485605,720.6480828217713,0.4534307692202041,0.1190807825935412
48,71,26.017843891171456,543.4916298232692,0.0943693231846099,0.2630430665148676
48,74,23.71617376733733,796.6218897677763,0.1307973373542425,0.1618149834770741
48,78,23.684145571152293,602.4051407674577,0.1342329458581013,0.161706716311141
48,90,34.9685010941018,630.0408898887898,0.127941598567301,0.1497992801999038
48,91,27.06988222487772,682.618158617476,0.0178159617326059,0.269256733837726
48,99,25.873843055017293,483.5902450897156,0.0727453766878934,0.1137039008247665
48,104,29.893824733750627,788.1089608077906,0.034283501193287,0.0902296479725819
49,65,12.23236027546742,127.13595743721169,0.188125455039595,0.0599207062333477
49,71,10.21689395463861,90.5834322481684,0.2795463672752437,0.1691343209920348
49,81,16.25377772143704,172.57091772459205,0.1010052021257828,0.1310308873998287
49,97,17.71580845868324,242.7772374627591,0.1030181387216588,0.1494121929107829
50,93,25.09778118961904,676.6592073571958,0.6266305913563605,0.1255552278292642
51,64,26.57567379188776,623.0200488571107,0.2864831327541648,0.1847866272760218
51,87,28.64467035699213,649.3319935771797,0.3810313233974869,0.0407022925861992
52,93,25.049462485951917,412.8560151417504,0.5762719804684805,0.1768874016010032
52,98,20.765591285492278,521.4149114911354,0.0789625943622822,0.1717545138564858
52,103,8.045673784677188,107.40278858560352,0.0359820359613285,0.1907234800598944
53,89,5.946533218783348,88.18675774317228,0.3339512049485041,0.2477438445236386
53,102,12.0,247.25987094030245,0.1113120112967014,0.1245024750756323
53,103,15.250620490617262,81.36045043007908,0.1633974334500334,0.0955984512676185
54,83,11.88612174367439,65.55925762124417,0.2532803022633918,0.329002512066558
54,87,17.01230941092074,93.5756944951336,0.4310868699693193,0.2992750828788688
55,102,20.0,261.9642791247548,0.1100440272077461,0.1626481486115816
55,104,20.959106631098493,542.4487176970916,0.06319516824074,0.0909957359462824
55,108,22.962562382595912,433.98136725114426,0.4897386292247905,0.2525782086806392
56,66,34.157301816154465,758.6501603398392,0.0103566000715049,0.1062501840432272
56,68,24.793030841113783,814.5816626222786,0.1966460919241558,0.1890033811750385
56,77,23.31167225034446,536.714832779577,0.1209958832875963,0.1169990786495093
56,81,23.336576655420576,653.2005935045084,0.0771489532168679,0.2372402297502825
56,96,18.0,615.9387138423551,0.1404894671742887,0.2829338694718449
57,64,22.0,672.5762585989208,0.1672472594652231,0.175022625173878
57,78,28.84242755214536,675.792596919138,0.0102576648996221,0.1751622182587865
57,82,33.685572969445666,572.4318502611807,0.1209635044099446,0.1681252934471085
57,84,22.0,755.9827473574481,0.1126478442480423,0.1118730986551385
57,90,26.459726222017835,629.5587805143732,0.0995796926015747,0.1229343268979113
57,107,22.751417227707076,724.1566072282709,0.1030634914504017,0.2243468333600144
58,67,29.411957825270324,724.4024909195547,0.1939282336678423,0.1610115384536752
58,73,22.51208626532984,647.8355295056634,0.4365914268989944,0.1248354323691767
59,81,12.367615299977617,340.1755373162814,0.2027656306007327,0.1449564951264962
59,83,5.596878882792057,140.02669466213615,0.0996123706453761,0.1578278790084961
59,85,13.70878905512317,86.77874296273765,0.015615349791075,0.1481299568149131
59,92,23.85645303014098,421.31936032064,0.2685137237269496,0.1040533098179042
59,108,15.37448239690273,229.6750628604835,0.0617131111101746,0.309894477320173
60,125,26.01550604032689,1461.927460232629,0.6379606484426418,0.293448246646053
61,113,25.039500797339308,629.0308103500068,0.1268426623245916,0.1786313216991257
61,117,12.0,323.0321195927424,0.2633036091517499,0.2683085848866475
61,128,32.97159432187652,603.7257490841421,0.068291019801463,0.1662913563344667
61,133,20.127193357586787,396.4149083007787,0.0879512287710537,0.0979942181066627
61,148,18.0,656.4658578309778,0.1261134824293962,0.2263463063090421
62,134,32.824992716368655,1445.884021780295,0.1932112804077,0.2060196871160582
62,140,26.951762887940827,1433.4653023194548,0.4803561527276075,0.2006773715989933
63,127,26.56394322608402,714.1434476411714,0.5697728931675212,0.2707320148927669
64,126,22.46815460969013,1309.8320955595923,0.5747069330297938,0.2408944441400576
65,112,28.79529276336947,1436.7707801388858,0.1116799046195109,0.2601639455335408
65,135,25.708027878997378,1196.5716338844193,0.1010304901327209,0.3011517873664309
65,139,22.0,1238.9947863108086,0.3470464575149371,0.267247812186669
66,139,22.0,1442.9947974987942,0.6494971965719584,0.2396127110930564
67,142,30.00545708061692,821.1275298450541,0.7420796693706709,0.0912856616390565
68,122,28.010417899265047,1584.6724533489144,0.7501620438113024,0.1399785364089189
69,143,28.070986062351945,1653.285696505808,0.7277342340470111,0.1796686117962995
70,119,33.0049572228482,742.4678614768561,0.029970738133892,0.0515832138041282
70,147,15.666412810684534,91.41420585824572,0.5465414382030903,0.1489993387000894
71,111,26.74114411128434,1635.3340640805727,0.2269319897725039,0.2353572087105232
71,118,16.244149851920536,285.9667903960727,0.2804153046545394,0.334849981735266
71,125,34.55248361444896,1614.0587434134911,0.0855987328592862,0.3826230763784437
72,132,23.957306476792745,1258.6860063447227,0.110287201328546,0.3461740165572134
72,143,22.0535464007966,1418.7244556932949,0.5189441709019086,0.160189299950136
73,111,28.6522422709038,1709.6338328836,0.2043972140032569,0.1457023176956448
73,128,31.92126771786816,761.1078410131878,0.3408029768617582,0.1874588226129423
73,144,24.909567979386765,1344.9822420271494,0.0831977875839434,0.1995901115105903
74,135,22.0,1388.9159804015917,0.6051964292820138,0.2950459654252282
75,129,29.53323326926989,782.5940980770579,0.3074709834725667,0.1674335220765428
75,133,18.0,121.8998513232163,0.1245353434982588,0.2440595851201262
75,144,34.26057127485037,1326.6987581680453,0.0941400324993388,0.2029097556216947
76,120,22.0,1232.2866143694323,0.239598392964552,0.2094000910167798
76,121,28.42222192306438,1125.905218294531,0.1649541606320372,0.2644250283757475
76,124,27.00369209220896,698.6393392834053,0.126695396821058,0.2290956590565903
77,121,29.14619901488649,1288.6717880031335,0.1266261037092338,0.1680429502195518
77,133,19.046633914465865,290.25429233637254,0.0823056824048861,0.2386014818788737
77,138,25.15317611863948,417.91730470837575,0.1281908129556162,0.1966341434301369
77,148,29.262938486621984,677.8389944850346,0.2657080279184746,0.1863237431568244
78,116,28.190541893658335,693.334316845234,0.2939219607056754,0.1409838259394269
78,121,30.301373628618467,1212.342318403967,0.2062354252728121,0.1356057823346275
78,124,29.55227533071753,724.2547231792373,0.0260639038293914,0.1506918801395961
78,147,28.0,500.9813660273956,0.0673315514389313,0.2456260498221793
79,110,25.771197814995705,885.7211208078354,0.1272439090733496,0.3724778643735491
79,130,14.52069147116233,315.4467917598508,0.2834788049476434,0.3861271756833198
79,144,22.0,1442.4642711864317,0.1811476649219999,0.319563902947217
80,125,29.84441741924483,1641.2828791528598,0.2697504718974237,0.2281946720338266
80,146,33.20574840656082,599.8726687661172,0.3180934212986301,0.2568227075669684
80,148,30.00011354031737,554.0016106577453,0.1566781213361608,0.2696389863817518
81,110,33.43910555296759,909.54958582418,0.0638439360346606,0.2501134981215897
81,122,31.507408180196624,1492.4769997428386,0.0820254836519402,0.3282033602498029
81,124,27.68787724866771,925.3234880567804,0.0317627935440173,0.2787239007739467
81,127,31.503022089779517,903.2320670687296,0.1064241370688685,0.076204100121085
81,132,31.91486446526885,1383.3961176749133,0.0456073781489595,0.3767051593558132
81,135,22.0,1306.463477026551,0.1979817304046657,0.2824710729010409
81,137,25.898747617968706,1683.4372800232925,0.0795821324572347,0.2164134206644406
82,121,31.93094449403181,1206.487473323396,0.0957123805819082,0.2768657783435691
82,126,22.64278130086312,1177.1418039102812,0.1483931304459552,0.3675488238965178
82,141,23.35823103097679,1337.0780619111094,0.0925093479990008,0.330519986476997
82,149,30.29374979887104,767.0597399005893,0.1909576035832972,0.3570903548038356
83,133,17.408323666142074,300.9380856698852,0.2111632828378017,0.2549165727670146
83,135,22.0,1333.7197699736532,0.0412150557943978,0.3862423694412866
83,136,25.72139543954112,1277.2851347128883,0.1471812553821135,0.3086403804268338
83,140,30.86869517623761,1428.8841026037137,0.1376526884010374,0.3132274627190419
84,115,31.607350836176177,1722.931844560038,0.0436048073775899,0.1548736658170167
84,117,10.381756584972877,85.56706986216066,0.1599811363555031,0.283590794353997
84,135,33.75246319951334,1346.7047688327627,0.3492451688815463,0.2595424632560054
85,121,30.721019030421026,1351.919450490392,0.3146821549348773,0.4028788473265022
85,139,35.0,1438.3868041289927,0.2989355169087628,0.2060723072624257
86,112,30.1941196783432,1380.601256158238,0.5219847524377021,0.3513953565096057
87,124,28.91614726821056,778.7491564038116,0.1669466244057297,0.1929364063496247
87,130,12.0,154.44199717300106,0.3338884024427673,0.162352632701089
87,136,23.96264152190609,1219.6793783214584,0.1292569485603026,0.2473691071918896
90,117,16.398968186969558,320.0068607599508,0.2610540572184825,0.2546475015479871
90,120,29.424706441705148,1408.28184871923,0.1108828485819666,0.1276392999743517
90,132,32.344415193539454,1434.0377528853105,0.0315056811177913,0.2055957152511711
90,133,15.95229858347962,209.8925673937876,0.0294723829621213,0.217302483399731
90,141,24.885686427972303,1406.8693928512291,0.0558778753640774,0.2185810534452169
90,148,30.557588808426527,749.3172901685149,0.16217329993585,0.1298336945343271
91,120,22.187076401355192,1280.8688380164672,0.6753752872901789,0.1968291753471495
92,113,33.20075867556772,645.3609140281462,0.1801726513058441,0.1529486394975284
92,120,32.342761701333586,1098.9571360448751,0.1157129664791406,0.0749654079067072
92,128,31.59992931402661,682.5682711103866,0.2583081281171823,0.1900652162882591
92,149,28.85049345753772,745.8131493324355,0.1008714186058877,0.1988358963947923
93,118,18.0,310.8695757022832,0.3816614739598599,0.1712858154293362
93,128,26.33228486412992,883.572536273815,0.3159398118684623,0.2363037612923584
94,119,26.24675728832853,817.6709835374173,0.1431412523805804,0.2160199626667722
94,122,22.0,1480.6342370454574,0.077607906940298,0.1938370388820777
94,146,24.896702284066205,830.2033429343977,0.4521635648682859,0.3691829392305804
95,112,24.532418236621385,1312.372091129207,0.4892694684749725,0.3194699870173667
95,125,31.359030464679797,1570.0848781594425,0.2072076453973219,0.2635537984199406
95,132,28.88542613780545,1233.0833582657417,0.1015827930678226,0.2241596390895344
96,131,26.198353824220757,761.1491568428504,0.5890427234547779,0.2308920016368579
96,138,14.427765254162974,283.1987862617275,0.1402595069625325,0.257117801651091
97,116,25.329408405743457,911.9768987978268,0.3023359538617166,0.1775240107570583
97,137,27.078228995014115,1702.009676007378,0.2500613621296655,0.164451513329719
98,113,24.765977458669507,915.2204052956204,0.6869325754858915,0.2045130727018209
99,128,35.0,777.2502928549374,0.3485204338111539,0.0581873739751579
99,145,30.19101332486308,1548.4686799902138,0.3035831624748832,0.1848447350470753
100,123,27.99193385506685,818.7279053223223,0.1535558677708359,0.1002791630917656
100,127,26.665250302047767,816.7789197547314,0.3091326825665302,0.1343644429955551
100,145,27.949616110844502,1715.1814750955634,0.1489155052244759,0.0683299685401019
100,146,26.141430153101997,748.4441289652301,0.1123726821959709,0.2271409212109854
101,130,15.556736514150042,334.49227894284286,0.2427665617230798,0.2033302383381242
101,136,28.194869271897712,1144.7981180719978,0.3700532543490771,0.3147330563808349
102,118,18.0,128.44640066543033,0.6443886537294209,0.1619283340588981
103,120,27.687752896244945,1132.6744107307486,0.0754130108833788,0.2357338026191183
103,124,27.322486236314763,799.2137049722395,0.376585666953016,0.2294805051422232
103,139,27.10286763370013,1082.016110814422,0.2214600556982719,0.1610547199522267
103,142,26.565680000132843,567.0106048224565,0.0948082741160399,0.1171105042277231
104,117,23.874328092556347,362.3894163648978,0.0559576970549204,0.2453910216579477
104,118,20.946801489624445,396.6453253517894,0.1337545375844492,0.2008353662819569
104,126,25.46922034915019,1459.2517145951165,0.0727843328894495,0.1484488542988596
104,145,28.78117525793912,1803.244079554201,0.1463834012665713,0.1698399428989593
104,146,30.071189050927785,835.9878600464954,0.1307468647432962,0.3173239530019478
105,137,30.91689941058719,1487.4399651382034,0.4484441434764296,0.2615582691668579
105,140,22.0,1197.1183600367935,0.1640240752536141,0.2521130307702652
106,117,19.38228536562529,394.50653555881127,0.3750397185850827,0.2244995411513003
106,127,24.885717279165675,821.1882851168307,0.3717705879534134,0.1062157617323076
107,110,35.0,858.7890438914417,0.2131576320262578,0.2944692904703919
107,114,25.957816494250338,1399.296134574667,0.0555968984966948,0.2682504992494091
107,116,25.74836161981372,816.2160997158226,0.295567372043703,0.2843435039009306
107,118,21.2235915962333,301.8096697928406,0.1572345654357878,0.3676068494900238
108,116,24.693115428668023,879.4062131491885,0.1473783315502411,0.2817293563153358
108,119,25.33236383412686,778.137768583633,0.3087400739397463,0.3406794726249695
108,136,25.703933081131737,1413.081480901977,0.1552568114841079,0.365956493290887
108,140,23.714539317343466,1472.627430442694,0.1561872700219756,0.2990243018839623
109,131,25.99895816612022,720.7388997068825,0.1999279294872583,0.185071912570557
109,139,28.0384180307568,1279.8578060388245,0.3978106859564017,0.1886599505189631
109,143,28.74251424866093,1527.8982796905475,0.0771872459130755,0.0579063312382945
110,193,14.846305723162583,231.885563490435,0.7335410825811433,0.2069543630979303
112,187,34.640426206599095,867.2895200048927,0.714030209995228,0.2190654885373977
113,154,15.37148658958712,152.35600732236782,0.3347231190833598,0.2649048427553052
113,197,28.44953299431833,842.2223275362138,0.0989957320683186,0.2681289290932855
113,198,15.095333409291769,239.78428029475933,0.1618678389287381,0.2945871408535658
114,181,26.20412916456831,926.0836192923276,0.654856009040554,0.1899761766578445
115,174,27.59480707400854,1052.3860482608395,0.1889480194031651,0.2020589124032843
115,192,24.78302236032393,1131.3240057303908,0.371524051321203,0.2554513002884391
116,164,13.329625496885678,302.3655726399584,0.2010370381780565,0.0960232307877197
116,170,29.147853605771022,641.6300772902626,0.3709230997346682,0.1183659899756452
117,152,15.146150000268204,296.9398860114081,0.3596746723227302,0.2185422602960195
117,173,14.046311159201124,291.5332885367417,0.0700345808108868,0.2293783504666812
117,177,22.0,617.8426398478102,0.0756670163030765,0.3388560559801856
117,195,23.79914503687512,567.116113305874,0.1014110890499062,0.1660071652059353
118,166,31.818966069476968,761.1782799955635,0.4844644206258788,0.1853980939762377
118,171,33.61357808093547,672.6874216064823,0.1109051660296943,0.2747455429863381
120,183,33.569774468472154,1176.800561553837,0.4644537570687108,0.1082238619322317
120,192,29.916776292983204,840.7398239903512,0.2983875218964444,0.2609465285885927
121,179,10.391447279240063,136.05301643148465,0.6835711165859791,0.1816733062786115
123,186,9.432352498757709,150.58068311348805,0.4516879521608901,0.2494578386299676
123,191,26.33852125789713,820.0118372186305,0.2376118871194742,0.2969764583391119
124,163,19.514330715582208,579.1548092602426,0.0704990665349176,0.1336629852641783
124,165,32.201361799971515,755.6434161267338,0.5596062794545624,0.2310775619257553
124,169,22.0,672.8668097369147,0.117916380311362,0.1344098433690143
126,160,25.250616348233017,817.4988541844776,0.6279072907564095,0.2996192628462861
127,155,23.86138965568969,657.5505102750199,0.3646939440805618,0.1046241557847376
127,173,27.366206054842507,697.9114895300952,0.1334902403185728,0.0289999102679076
128,175,12.0,272.5115574278417,0.7255643107933275,0.0255882896633672
129,199,19.63205306481245,286.59061812018933,0.5477482677205378,0.2943511403009823
130,178,24.33240945023724,1105.7178268189998,0.557981795744045,0.4137440623069244
131,196,30.34836160355244,684.4282115660434,0.5858220347737834,0.1013555306944557
133,157,29.101977953888166,1289.6641571029486,0.2293970717056094,0.2506424281733591
133,172,34.71425391978088,780.1032024490113,0.3160613565993541,0.2020317916370609
133,184,27.160764188839053,712.5649379286123,0.0903369943776911,0.3497686454478623
134,182,29.589509566818887,886.3462988658873,0.7719939735456965,0.2163541485603068
135,153,15.432765592239322,99.84409721292384,0.1706568113938244,0.1728552467810157
135,162,23.53952794633436,1322.2021399470198,0.2105839832852303,0.3345961334056059
135,168,28.663887477200262,1247.289065493726,0.110791140452979,0.1683745540312249
135,188,9.871197922450875,87.9940218751799,0.0134095665784691,0.2302423762167828
136,180,23.9736327650536,646.3202003022519,0.6087995787173235,0.2530981618737467
137,181,27.356922966174366,1081.680326235998,0.5920230698168185,0.1457742312409406
138,151,33.38849307904916,1728.5236471919727,0.289537216433284,0.2106981098065274
138,158,26.896533430081043,423.2671840668753,0.3346143857352295,0.315326752353739
139,159,23.106173995023852,1266.8443335445847,0.2722074231890907,0.2355861004112427
139,161,10.643040967036498,110.59192191550136,0.2933380892778868,0.2827734996295807
139,167,26.83070893858483,894.0925555784094,0.1121097785030018,0.225103564988303
140,183,31.14334709003113,1155.056139739513,0.6743969100372843,0.0802820534167927
141,176,30.98295373568426,1238.3957660228955,0.6339409774073311,0.3302588338519164
143,194,12.99577416739426,61.41139103846153,0.5997488634687819,0.1007166543862888
145,156,32.23992074270857,1484.363208685813,0.2908182542707532,0.1544699877178929
