source,target,lead_time,transport_cost,capacity_share,disruption_probability,flow_quantity
17,1935,9.840673203620398,215.65158374345648,0.09960973019848628,0.1642407467337975,18777.840150394033
17,2179,9.796623364079583,316.0045849552414,0.24827074703179722,0.16451044665576375,43910.03576866297
17,2189,4.261974198534643,288.45442193520444,0.35592355411692156,0.27244934923393094,18868.404397268463
17,2465,2.74453821609441,79.51321171408082,0.24949008138409984,0.2394191467690666,41299.80557532815
18,2688,7.814774447822998,294.47935432079,0.11432837642745135,0.27427216805701404,22034.58702580758
19,1855,3.828602847701033,239.5436417348037,0.14231938011267742,0.13193442532210284,26176.021296046903
20,1568,12.463514349348912,303.32741708611786,0.44541719552338965,0.22009055468731,28335.180059318463
20,1691,13.26312149966357,331.23631109129855,0.5198369847826859,0.1123724098054486,30556.746837832055
20,1797,7.097525077332815,295.30901467139216,0.19991075817753884,0.25757136009655235,30051.499827899315
20,1837,11.461805604751564,209.69136362536028,0.3074809174383037,0.1695981053791679,27292.854137464157
21,1668,11.574157871739153,244.1092915064271,0.1695575887985841,0.1542558766401292,19180.093446856496
21,2231,10.91411089318622,230.30601152253723,0.12303663276570534,0.17338112657200222,42477.733519347385
21,2382,1.4720831543491195,93.39609990335448,0.1377072992293118,0.11048154982054065,29268.239500810534
21,2510,7.452435623349181,315.12220883765553,0.17882096136047793,0.2391495032381376,13871.225171612008
22,2092,2.4249200502744284,108.37670291169374,0.5211044884356077,0.1657133813273399,10380.206550641029
22,2706,12.925683115323706,306.68560023371333,0.1333371405305722,0.23961883955753643,33245.08889542993
22,2733,3.4132769182684175,78.10432669595315,0.21498899595389256,0.26230230197719684,32435.842819762565
23,1645,5.7588211973871095,83.31610397639633,0.0956482480472916,0.27396981131022236,28858.856942941144
23,2713,2.7786458497594904,229.53886642026018,0.16041525939769688,0.13473952627545666,10640.056758585153
24,2097,11.540463821768089,178.30833634694972,0.19961878940023414,0.31661518027668717,49931.605332280145
24,2595,1.973276828849678,79.12792001411427,0.4170646070468205,0.08216383027647964,21115.151042205718
25,1876,12.305696742128077,305.92521679268697,0.13984183785977897,0.27312356773244234,14740.187139736385
26,1658,16.29137362838189,314.109410174759,0.5002654190766999,0.1760520906662176,45185.26778663988
26,2510,3.3783129282121505,105.90919711912508,0.5659807492648847,0.22200582968377897,33175.10115349391
27,2101,10.345571758659684,328.8743231295616,0.11263900459145886,0.32911641977208017,36512.148133618844
28,1543,9.247621888125583,269.46414892607464,0.144429848322856,0.08561800165294554,24036.07799438182
28,1750,10.215074163024756,281.6545812985428,0.15014565237215596,0.1362910721878379,39389.24857095286
29,1716,3.754206261412639,82.62732108942049,0.516795299154031,0.19260984695305466,28879.563866521068
29,1808,5.24063197408195,391.909127225922,0.16065721950555611,0.11790706824632113,19201.179538076252
29,1938,7.1910240407452495,335.3084222648084,0.14047184373688856,0.14454853311114946,30101.960169850146
29,2274,9.266368109944933,327.44807806968083,0.2944231440436926,0.09880437926269202,19096.406054324616
30,1912,3.063642572185312,363.76228256951015,0.15156875780840567,0.2718667224476755,22881.563547193415
30,2036,11.402647188980328,330.68262851413914,0.028361466787066855,0.21058024496861602,38561.74289068011
31,1914,8.528671182727464,348.78382759776565,0.04357578145065697,0.24944607010640873,23998.19418127944
31,2429,2.20723836301337,110.39290370684282,0.14291848282314917,0.24779806827609768,44591.54392578243
32,1683,11.143900357106588,324.26390062270275,0.6271735873246932,0.30985926303735667,20595.569871126056
32,1753,7.551289085327603,368.7063879126198,0.07397107834193876,0.17956691852432588,29223.38205300212
32,2018,11.762116626521646,302.3061216458198,0.16274425372235035,0.12508369234869487,20329.118225715603
32,2676,12.311936482910365,258.6241132179056,0.13246392569819124,0.2507008734765535,14208.582943286809
33,1903,5.472513127185563,351.44476680298465,0.2719563237905891,0.22618557296978625,30831.530000814684
33,2696,6.46706175793363,276.8857073831409,0.2154222358129678,0.25874741857620565,31125.533846907972
34,2049,9.408027153577684,316.9397472038667,0.4068981509576882,0.15573861638717226,46482.8209323442
34,2276,11.325638062167627,245.8240259834514,0.08054285353339852,0.19673415423300233,14212.121374410035
35,2266,5.906315812607038,340.69065970369326,0.07230123784729893,0.19883502891323368,33705.67456829829
35,2390,6.067494722565376,330.80089373511515,0.2581878361378044,0.19851843595144764,40654.48938267515
36,1942,12.917002312434205,271.1797089781877,0.2606206816748262,0.2609272856281095,34217.52577080733
36,2043,14.801506345233397,280.3978647936367,0.1950208165224268,0.3166699060535354,38710.559081554646
36,2187,9.471975589540232,312.40437964409347,0.043287580899064385,0.3008677490130829,13993.170167108703
36,2633,9.261594143137954,321.512431343324,0.47161931700903126,0.21116639849684177,27245.448454642137
36,2687,10.354959259784467,361.4414273014163,0.13109871689248562,0.23245571885337235,41851.824423451966
37,1812,10.231277425844654,338.5984564609206,0.11423902863488956,0.23699136612502214,19130.345539047754
37,1976,9.2527796810285,268.3391304445805,0.3207107757920051,0.2530765001743966,24635.06805477047
37,2098,9.838173157064507,348.04088544238107,0.39585283423217943,0.1942681154952012,29173.246692838613
37,2105,2.9241831119826616,126.34358707472549,0.39424708729902663,0.18465477573071337,40710.549899354955
37,2496,8.23581187748835,382.85011975582034,0.3620176638235885,0.16049069476760128,28987.268834972623
37,2695,6.3827203834064505,249.3923828175904,0.16480702595926597,0.15436222190694496,39615.9702233557
38,1936,2.011536000328924,78.28705640955074,0.21333852028231345,0.05857869133284334,28581.558927605758
38,2256,8.994175387703738,295.2008982078255,0.29560938821602617,0.1479116178099634,28469.14172907853
38,2545,10.237115149090581,294.0379475849032,0.09093463989178988,0.10444143334831808,24974.43286495204
39,1691,8.097772553181878,274.0959043839908,0.337545659484563,0.09035660630362734,31931.84056379166
40,1552,8.670333004354847,256.2724571731754,0.5080971074373833,0.17609531866085698,33568.24072810757
40,2595,2.394813802641457,75.13056731753521,0.034384555928050405,0.3021967254757294,28024.269321272935
40,2608,1.388051432593034,92.24007700694686,0.2809481349444965,0.16956801552542164,23138.941543202163
41,1688,8.684683864810415,233.37744161052746,0.47943456725763145,0.30903613288190895,27662.5345971685
41,2087,7.493421404981687,366.3467095081798,0.6063585039588215,0.25591919163100174,10415.280512203622
41,2133,12.853594402282123,232.58458160954984,0.2552012488109436,0.24030390490739248,41490.48329395252
42,1567,8.409108547745927,264.9585461622376,0.11462890400831242,0.059214865976837616,17125.366301465663
42,1647,8.670591065823928,210.7062466894381,0.4043980351254757,0.10433529743362246,19426.220007786203
42,1894,2.6477825291233543,128.23918376768304,0.2697267310017997,0.07364740513895111,44713.50283496433
42,2215,2.4199856380381304,119.09831919597386,0.18642029588409456,0.130386746299663,39132.981198814254
42,2367,10.026624605213467,325.3786391643842,0.1995022639265322,0.1091939043900346,49518.195118550786
42,2476,8.116219627722023,222.24571032254937,0.19920010555102727,0.1500371782909642,40195.29230282795
42,2725,9.11072402124589,294.8313908059197,0.39851629885431106,0.025469746125471544,25938.67891305077
43,1585,13.653973958517316,331.46178597888496,0.06306950035121989,0.4074853728517098,42555.551256579514
43,1672,9.8313407669591,271.7844110998539,0.4794295206011161,0.14323264223121027,44821.21315358055
43,2002,8.375047495542624,281.6034449464722,0.1797106189431153,0.19619942383000769,38087.72307553413
43,2411,13.596903250535371,297.04478752355993,0.3040594248705719,0.13411741772697086,19259.072896718477
43,2722,8.288950694680668,283.2782586255692,0.49398494136603627,0.19316399442111723,24529.85604468378
44,1523,11.20181645922553,347.82041606597767,0.20875569437927155,0.21995825369754038,38425.011696642694
44,1991,13.308480045098316,327.9501028335789,0.19371852874519435,0.23982615822467176,23039.019981350008
44,2563,9.52822814804366,341.83568379416,0.4177207923118609,0.37881404246237693,26312.39612928892
45,2040,15.074853579577656,342.1630663175264,0.27541690970451105,0.132116908501931,38673.45351263213
45,2387,4.074551792743751,109.46214001585427,0.21433655823367245,0.19550276466130262,13754.378322170453
46,2208,4.1822080783629625,288.1635336769014,0.5327110690331089,0.03648706496797327,24222.403231287757
46,2574,8.052975282184715,252.9889735019209,0.21234434226614682,0.13474953983697036,29277.513883143063
46,2727,7.4012742758756245,391.7281207052205,0.09229714026227058,0.19564914873422928,21477.155962102333
48,1565,9.6115848553827,249.14156117460766,0.08634223231821504,0.10362632760381243,18638.235423971117
48,2177,9.217993886424763,226.84561780589237,0.5379895769977341,0.14458818341180243,42207.81989760155
48,2383,6.7414798803468425,371.85736201024326,0.27337627173121265,0.14668352617821945,44704.97335890606
49,1925,5.460608761632843,325.01165696365416,0.09559096998791107,0.21671137305334132,22100.940749786587
49,2057,16.342630734784336,378.67529100030094,0.18795290014517438,0.024584278319625535,12496.696497611701
49,2416,11.866256962565945,144.00042403402807,0.18434428746780882,0.0916615647821162,25468.52760145242
49,2422,11.496553046204458,227.37553499577362,0.29503739829060593,0.11702314735661505,19754.414682252696
50,1891,13.622236870024079,303.577034679129,0.40396622158224893,0.1263247306222746,42600.453476538256
50,1969,9.79416279050782,333.73932535636396,0.09891170192836096,0.05197282493549504,44130.80214734201
50,2393,12.029574327901438,302.5610238936852,0.12949192043556768,0.15150592783356212,22070.425574054192
50,2624,9.067550693472903,308.8146812987997,0.08162310168373892,0.07612366242582647,40916.14865871663
50,2722,11.036447625479157,368.639595610471,0.0903634505828094,0.1321694221917389,42936.912205324676
51,1735,12.621548914782057,300.19007421153907,0.23265192288049255,0.05126289627414701,27539.668303430943
51,2399,7.007110200617269,344.82605158397644,0.46714581980938197,0.11864416300852405,16836.197481032974
51,2531,6.368645694366461,283.95823000229456,0.11434742612718098,0.22785558210626056,22289.77536208705
53,1803,1.186481286300269,91.74392487554701,0.11623788624154627,0.1514077086711215,45577.96024399324
53,2293,14.860704238295536,303.4533001471544,0.36001775032317146,0.3193461193193927,43398.2768064901
55,1855,10.717405563208267,340.2278555222217,0.2200085454990609,0.1549411593052123,43474.77761814206
55,1982,8.761845564946702,298.93846176267203,0.2540478839768717,0.16504561992589475,47137.32157974807
55,2211,12.851247281626613,388.12159043564617,0.24817884919625965,0.17796686192303135,39554.95737776188
56,1804,5.588125716328081,391.18834073769875,0.24678209786186098,0.0988864088861896,43374.34268623575
56,1948,8.769049907186089,260.3493340110272,0.13990453617697501,0.03476116968058621,24201.729861610256
56,2260,8.56769271004824,283.839828296833,0.2883638891668126,0.18741818751753397,33963.248838468375
56,2591,12.352106909805244,338.7311861855659,0.4558593178132039,0.23912728931263574,26083.06590398585
57,1774,2.2753225095892002,91.48742744845003,0.429426558584091,0.17349504627750567,18752.036523436986
57,2328,11.430333962782525,254.40906981844998,0.36478188342466866,0.227675978399753,37976.09279946552
58,1664,8.066999036181272,382.57899389039085,0.08937253668248758,0.01,15255.388518344484
59,1648,12.595629142160167,357.6424713797419,0.5564101714640715,0.20832193615800745,47757.4541919387
59,1734,9.02485585426318,288.7284164608128,0.19622167667734117,0.24914294047627306,44294.37936833093
61,1910,13.344443404284757,265.5775240515274,0.44532331063719066,0.04042712416778148,17940.748598234204
61,2109,8.691202094866345,334.2151555140393,0.32299862338127266,0.0816206557133397,18670.54502420921
61,2412,11.069396388121701,231.6243501954291,0.5661164945237908,0.10467004765316064,49505.502272162965
62,1846,8.757332434427397,286.4342149238008,0.592266190170373,0.16699436859222044,14114.261965801677
62,2419,10.388272780610462,323.18557601207715,0.1987040368048291,0.06146661030892473,19903.596054386406
62,2584,5.896901377964271,256.3801399969322,0.34046377329897737,0.10714164017590894,46514.77340354894
62,2647,2.934821241395334,110.47931999427259,0.3782520610926962,0.22067210648011237,25812.19088618528
63,2140,5.857873138602439,316.94821631965357,0.2502121759670888,0.2524414885553426,16215.86952339082
63,2413,4.871234406686313,65.27497193592819,0.16395703979569487,0.2332019908476204,38817.860074607044
64,1722,1.9249553087968576,78.4447964213804,0.08113187724833078,0.17966526486670115,44339.421869000485
64,2055,10.47652970840783,349.81547739301016,0.2792123235486199,0.16026478738686892,26230.41588618067
64,2559,10.365935527682067,255.02537987808284,0.19379314829703206,0.1757213097686207,32537.432725355135
64,2720,8.804550003159187,297.8869770738822,0.3482053625344017,0.23594548426350265,45267.21242561979
65,2616,3.2722573156324852,117.18486794141927,0.15844349029177324,0.01989240557106922,10984.41325768126
66,2111,4.19607858467484,265.96602850226435,0.1743403665997458,0.09217037117923112,45084.33181411738
67,1929,9.058109789363838,354.6436002420145,0.5421536280478801,0.12728171652397183,45612.36157120335
67,2353,3.347849308906076,357.8479600251374,0.2922416261639783,0.10929257567986658,18052.397539852485
68,1675,13.111405813171402,232.54799896013148,0.2801398771501558,0.3793412205526695,14215.288240844682
69,2142,7.657609676995247,301.15345661594256,0.07084384202670295,0.10994746401662862,30355.744210861867
69,2679,10.34560091649866,278.89043225414605,0.22134756632215338,0.05879704009230645,37373.26355965265
70,2319,13.041910507546257,264.3422669309562,0.2895071708312958,0.18423073245932153,32812.1085046129
71,1578,9.490634599557048,277.9843471456444,0.26553843633050644,0.22414898937266622,36147.71680360386
72,1710,13.838270221473804,267.6067361991079,0.024639848085901216,0.14010315942695634,23251.150644731853
72,1837,11.241727117852864,330.6391581737551,0.3292654153424117,0.2031379686385013,39973.66350622337
73,1760,11.812603227711925,296.58531565741697,0.7,0.01,35204.976467155895
73,2157,7.6064383605766395,292.2878049268762,0.4678791707562654,0.11909216458797425,15916.481810319026
73,2246,8.734044921087463,326.2969282103484,0.19629870082336792,0.13971774720485924,11562.590052644337
73,2320,8.799109366095507,354.179494765865,0.18049335389512527,0.09131340039857198,19566.896762789198
74,1697,11.666779916051818,244.79153535361695,0.3361940342544278,0.2136395417648936,47554.276089523366
74,1771,10.643501568368887,288.337221562245,0.4513438830617812,0.15620348356870065,17785.07704731946
74,2556,9.549199981092585,230.9540083999184,0.15662485803675538,0.05839286120335202,31473.648925059624
75,1545,6.821623752606811,323.69297439715,0.20833804750080956,0.32357463878544,43352.171844619326
75,1840,5.404651912562448,315.1832300674598,0.38062245199360023,0.19865600161376762,14003.23816234144
75,2288,11.626682428863875,318.4742171642463,0.14393099419060737,0.2321720908185422,18654.536636183173
76,1903,2.247820533114012,55.15114027729038,0.23042179850259603,0.13349050159457043,22759.90232927364
76,2239,9.500107789141177,222.97659731599515,0.10856050551997871,0.13992822163676844,10519.313886032467
76,2432,13.001100640827746,296.4658053027748,0.44402081775041846,0.17392287363926628,44300.95636622091
76,2603,8.481204388657972,206.87053064810107,0.3932176325208872,0.0932506494005185,44515.651019826204
76,2697,13.261719704625957,241.23409419473268,0.14942308398269305,0.2018210620384007,28038.745001426498
77,1707,16.02685769738917,232.0538096598186,0.1910268264967398,0.14399928959410463,35393.394407164305
77,2253,7.201761828337082,326.1599649657564,0.25877437208729903,0.19496301384799994,21598.39079037418
77,2294,8.979629458465864,294.2439327027376,0.13408533231840628,0.15408208713866328,12092.919537097128
77,2408,16.42394973649277,273.33273133995607,0.2144228317693297,0.1892585137188888,25393.515598916114
77,2584,6.121141887635147,264.8727652345593,0.18433348442181852,0.142700488252383,32963.70264871807
78,1546,3.1339932634613623,103.034491322083,0.09004075160876832,0.24508799493500683,28171.436262184172
78,1552,9.384674857586875,288.20734090058687,0.4376197967019402,0.11614076295287518,41958.87184274905
78,1763,9.354521420223936,302.3867805703815,0.20055487733026886,0.20285853712401122,24198.342415803276
78,2594,4.453998449744495,247.4253237577503,0.052244038352086755,0.0942870239741877,44938.06838188717
79,1690,2.8986563405156285,97.9224080860174,0.2845816952562905,0.11506082770449863,25996.149746992563
79,1722,3.503058176327912,85.52586364625722,0.2907607021851612,0.12349924274528201,40884.904351591074
79,2076,8.92813478258441,283.8296922080192,0.16181495297153606,0.1297240395347497,28244.51524400196
79,2095,9.749152530447253,275.57165617477364,0.27833389707199013,0.08570435508744528,20466.817035446307
79,2733,6.884179272943721,198.58017658932033,0.2899798036188478,0.12448815586562857,28922.322609685616
80,1561,3.04608969936529,56.26931937218471,0.32381920680902,0.1927068220875273,22126.910076975793
80,2289,8.157462986579073,270.95673453398774,0.4004027912551981,0.2330977227932494,33849.518563662656
81,1809,6.267116510977634,266.8357112234719,0.3106708761206569,0.2637973282454479,49538.74026460427
81,2660,15.041898067532287,219.22168123243995,0.036728296334467996,0.08345616660259167,20248.830774278267
82,1670,2.631837232365704,100.20977895447152,0.527905314018622,0.11311439293158321,48820.9446810608
82,2052,12.741324497938539,370.0345424432322,0.3549613404752587,0.13166223944835034,12362.896635638928
83,1657,12.029372748195748,349.12963413881846,0.07256313987013736,0.21032398427185967,23431.3515556495
84,1685,3.018370402038097,109.31753583172747,0.312918517098502,0.17310501058400052,11857.012832679553
84,2275,3.6157341184362806,95.48311437361659,0.32050947663929946,0.18297472816521348,44300.95631465873
85,1732,3.4399901553737964,134.42098956407605,0.18688511379669623,0.20724137290344544,11217.357459237655
85,1780,7.719817792010259,244.92424725680885,0.19123949567888912,0.20920402746057667,15290.049577400947
85,2234,17.215844707179507,354.3048336036199,0.26670767598681994,0.27442278209666005,19511.669709621416
86,2253,11.139701408184301,301.93300493488,0.42703093697982214,0.0807653244683773,15722.824732219398
87,1618,8.274075675120224,305.7776113019017,0.09398522150879456,0.11706380317594126,38385.234175608566
87,1798,12.929254697442003,273.38939169126286,0.22825497408949857,0.21043176353473902,45830.88126420527
87,1961,10.079293871311572,381.593230824058,0.06302428872710959,0.15949507523202122,37464.79930095899
87,2422,9.991311013977024,284.90069993222437,0.39029239768691265,0.14838897651141003,26937.42767575611
87,2501,2.207981518411896,76.7576820814904,0.05166223125248974,0.16720548432441068,14744.65277557143
88,1851,12.933679829631224,306.1597590858808,0.021808489081328732,0.2248859869709798,16657.78026934147
88,2292,12.012932181386804,279.7217369035478,0.11779447699616809,0.19877118295641144,20452.894799085225
88,2467,5.830938580570336,166.85568512505316,0.07371844445871108,0.1422142731967152,42062.45041083741
88,2556,10.23403259390122,316.5955364835624,0.13811751713303325,0.23840417341495554,17782.62247670265
89,2636,8.95211974754976,303.1634300015987,0.14893746992724824,0.20259137374066855,16470.65571943212
90,1525,3.0507185052380676,70.5958340625369,0.09744474798344693,0.31665725488213176,17995.418114229404
90,2153,5.973548290989568,228.18391076685322,0.4768330089475615,0.2971875955454208,18140.818957840405
90,2402,14.287778046777156,239.26179033295247,0.13621784668112508,0.2040781159610874,48346.965412897356
92,1526,16.195021635951253,418.63422258984235,0.1557988129702437,0.2565825865989806,31725.439142049043
92,1757,12.702283421136585,375.5973893554205,0.03188032106954036,0.10529340509288986,38327.90764423014
92,2569,13.066679460586556,260.8341496074262,0.6091590869945175,0.20486484041370645,48062.900990091824
93,1816,8.34744550565158,278.611605321593,0.44020038550669166,0.18590173639696939,36778.604394519294
93,2287,11.266916962208446,309.89580476831554,0.4330457962382518,0.15278258436164882,30484.718530300597
93,2487,6.351966161146765,331.3312637912962,0.2850234691723192,0.18731281573290665,32962.09206059579
95,1730,6.799488627681066,335.10537759827895,0.24004070430780186,0.2301712898988027,26238.38187669787
95,1958,7.420733525129669,389.3170497563131,0.04890893174773557,0.1756314897021849,35473.34282305172
95,2548,6.908056981958686,307.55399648212784,0.15390205909900484,0.30019571726295946,27301.570313845048
96,1516,5.766660880672729,274.6264240619302,0.19667292498938838,0.33963139044287793,37097.04047467148
96,1954,3.0956639328083684,389.75488328495555,0.40335629212689644,0.1375467853006026,21657.27847949994
96,1972,13.377567964774514,230.35731414741085,0.32926787296639937,0.18337255367896632,46017.29253786538
96,2456,13.271568014094841,192.6852317931076,0.5014702851574092,0.32514296299040785,14191.081032744627
96,2614,9.208358944319574,245.02956832501033,0.2218583363778852,0.12481216805141915,30844.015172839714
96,2689,10.407975251408725,288.6174213226211,0.5596639332376071,0.2431729368017459,18223.151957422913
97,2106,9.614929038791654,325.7582579529789,0.1578418234862838,0.28198358831569525,10485.837891168072
97,2237,10.294176421722833,306.43314870077825,0.0505257714790429,0.2034568096548075,29742.86380006995
97,2338,9.049962190636121,216.35544179004694,0.32807395097500436,0.27739756020709444,16734.252577350824
97,2690,6.7974521883101,279.21990984150943,0.40263348458567677,0.12884089108634694,30075.00155191801
98,1687,7.503958529528518,297.63309740429474,0.20875263780866976,0.2145101076484291,24381.01528963851
98,2177,8.477620303643192,267.23644245771914,0.3460489422438632,0.24834823746206153,35173.94782440559
98,2212,9.862697600436961,186.8402824254548,0.2666175072198321,0.19963226470615147,31793.984849192155
98,2649,7.9215017214286085,394.66637586198664,0.19707037312962145,0.17954073871387793,41456.71735205339
100,2022,8.343332610793848,293.3539218836355,0.2313534067000966,0.18443561844031975,48744.94650724273
101,1998,10.146600286802782,251.4968056691767,0.18862324333637853,0.2519769967429451,18118.156696225207
102,2178,3.488538750167795,80.42857459328826,0.16758441416351702,0.07327569032518963,28545.664767718026
103,1682,11.125980427548209,213.73739142352392,0.1472924599679507,0.11474426102950622,30061.222628393534
103,2078,8.265451230478702,285.940558936489,0.5104233922801297,0.2208932389062053,23951.194726648726
103,2438,9.277938782063528,242.15435758761407,0.060333691141687865,0.23189527999471088,41801.4120795272
103,2714,8.188898453449285,367.48952110591415,0.3822679369836889,0.15430876527463283,46420.61180714515
104,1548,4.861185484302199,113.39241162017771,0.296260829937923,0.1713527209341686,29136.92388643283
104,1590,13.798929141989266,371.06869803299895,0.0582851907668082,0.2400631894467308,23041.774562852188
104,1620,4.869843317866367,292.47340421088774,0.39249599774655625,0.24909747427024292,27254.660158000996
105,2037,8.260173815053339,185.44059626782786,0.14117568049158416,0.17852179768269022,45816.29083181975
105,2045,12.960798920072936,227.37271136428433,0.15460333351671204,0.10219406313012655,14161.154950027007
105,2529,10.976319906057078,302.2210582110441,0.3349048745078531,0.26135831033487705,31661.126467720227
106,2182,16.023348043403708,265.90119158689515,0.14345814860568856,0.2255563431913062,19268.814615102667
106,2344,6.504389419393375,297.0328082747433,0.16776333450944098,0.22077831708023016,16869.55474585593
106,2582,11.157184403850529,254.4254621205016,0.31154544523537886,0.20987547217223873,15857.739891286823
107,2094,3.5722824866821217,347.5095846819005,0.2759051253386548,0.2448817245887814,43277.151060462085
107,2482,3.9034092571438954,105.50400327145172,0.06967806462837461,0.14717936182987187,36267.03100696993
108,2030,16.177218913321813,255.96411845435208,0.17958241659307464,0.31858211794588176,31209.22913325887
109,1858,1.5856244136138833,110.48357078545217,0.29900226483270925,0.15154627566759815,10818.067363407545
109,2069,12.001326930360445,333.05644767781394,0.14973399212696697,0.20091168558207284,34862.64306215442
109,2110,1.0,79.65249032394554,0.32040524798924375,0.08196688973206664,11061.730631975108
110,1974,1.7294137641232128,80.1286765330261,0.5357290620674454,0.2370215733116993,33546.38663088117
110,2218,10.802511598411561,295.4835593144353,0.22012652476812727,0.1630952608933272,48484.58842821066
110,2414,13.912732265628051,284.16469052836345,0.11412826667077586,0.2886093991560632,26291.00786468904
111,2099,9.538589431005686,241.31046840509111,0.27797351813946236,0.1816781910435655,26704.643768064303
